Id	Name	ChebiId	PubchemId	Rxns
C09741	['Trichodermin']	['9688']	['11929']	[]
C10896	['Benomyl', 'Benlate']	['3015']	['13079']	[]
C12637	['Quercetin 3-O-[beta-D-xylosyl-(1->2)-beta-D-glucoside]']	['32081']	['583027']	['R06814']
C03858	['D-Glucosyldihydrosphingosine']	[]	['6594']	[]
C14301	['Dicofol', 'Kelthane']	['34692']	['17395301']	[]
C16764	['Rugulosin']	['80712']	['96023288']	[]
C19059	['Barban']	['33421']	['124489731']	[]
C18923	['Carbamorph']	['82065']	['124489595']	[]
C15602	['Quinone']	['16509']	['17396594']	['R00305', 'R00361', 'R00849', 'R01253', 'R01374', 'R01868', 'R02164', 'R02364', 'R02365', 'R03295', 'R06247', 'R07222', 'R07358', 'R07359', 'R07361', 'R07511', 'R09322', 'R09489', 'R09493', 'R09494', 'R09497', 'R09518', 'R09656', 'R09658', 'R09742', 'R10152', 'R10572', 'R10625', 'R10911', 'R10912', 'R11168', 'R11344', 'R11487', 'R11488', 'R11591', 'R11929', 'R12217']
C09631	['alpha-Cedrol', 'Cedrol']	['10217']	['11821']	[]
C19292	['Talc']	['32178']	['124489964']	[]
C00118	['D-Glyceraldehyde 3-phosphate', '(2R)-2-Hydroxy-3-(phosphonooxy)-propanal', 'Glyceraldehyde 3-phosphate']	['29052']	['3418']	['R00845', 'R01015', 'R01058', 'R01059', 'R01061', 'R01063', 'R01064', 'R01066', 'R01067', 'R01068', 'R01069', 'R01070', 'R01440', 'R01621', 'R01641', 'R01827', 'R01830', 'R02340', 'R02721', 'R02722', 'R05465', 'R05605', 'R05636', 'R06861', 'R07159', 'R07456', 'R08575', 'R10049', 'R10088', 'R10089', 'R10349', 'R10860', 'R10935']
C20906	['Galactosylglucosyldiacylglycerol', 'Gal-alpha1->2Glc-alpha1->3acyl2Gro', '1,2-Diacyl-3-O-[alpha-D-galactopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol']	[]	['254741369']	['R10865']
C18911	['(R)-4-Phosphopantoate']	['61291']	['124489583']	['R09378', 'R09379']
C21153	["Adenosylcobalamin 5'-phosphate"]	[]	['313369413']	['R11173', 'R11174']
C20964	['Dapdiamide C', '3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-leucine']	[]	['254741425']	['R10944']
C18499	['Dimethenamid']	['81789']	['124489173']	[]
C16044	['Nociceptin', 'Orphanin FQ']	['80266']	['47205354']	[]
C21760	['Isonicotinoyl-NADP adduct', 'INH-NADP adduct']	[]	['354264354']	['R11909']
C03402	['L-Asparaginyl-tRNA(Asn)', 'Asn-tRNA(Asn)', 'Asparaginyl-tRNA(Asn)']	['29265']	['6232']	['R03648', 'R04212']
C09970	['Tephrowatsin A']	['9443']	['12156']	[]
C04579	['Inositol 1,2,3,5,6-pentakisphosphate', 'myo-Inositol 1,2,3,5,6-pentakisphosphate', '1D-myo-Inositol 1,2,3,5,6-pentakisphosphate', '1L-myo-Inositol 1,2,3,4,5-pentakisphosphate']	['18345', '48405']	['7180']	['R03372']
C05527	['3-Sulfinylpyruvate', '3-Sulfinopyruvate']	['1665']	['7870']	['R02618', 'R02619', 'R04861']
C14261	['Trenbolone', '17-beta-Hydroxyestra-4,9,11-trien-3-one']	['35018']	['17395261']	[]
C15579	['Flavanone 7-O-[alpha-L-rhamnosyl-(1->2)-beta-D-glucoside]']	['79985']	['17396571']	['R07337']
C09321	["2'-Hydroxychalcone"]	['27916']	['11512']	['R02898']
C05378	['beta-D-Fructose 1,6-bisphosphate']	['28013']	['7752']	['R01070', 'R02071', 'R02073', 'R04779', 'R04780', 'R09084']
C10028	['Chrysin', '5,7-Dihydroxyflavone']	['75095']	['12214']	['R08081']
C15281	['17beta-Nitro-5alpha-androstane']	['79783']	['17396278']	[]
C18043	['Cholesterol sulfate', 'Cholest-5-en-3beta-ol sulfate']	['41321']	['96024263']	['R08941', 'R08977']
C01986	['16-Oxosteroid']	['47786']	['5083']	['R03226', 'R03227']
C06659	['Dihydroclavaminic acid', 'Dihydroclavaminate']	['15424']	['8884']	['R05468', 'R05469']
C03043	['(R)-6-Hydroxynicotine']	['18226']	['5946']	['R07170', 'R07946', 'R11050']
C05594	['3-Methoxy-4-hydroxyphenylethyleneglycol']	['1576']	['7918']	['R04881']
C11684	['MET-enkephalin', 'Methionine enkephalin']	['6618']	['13849']	[]
C13140	['Calcium oxide', 'Lime']	['31344']	['585204']	[]
C15911	['Hydroxychlorobactene']	['80169']	['47205229']	['R07543', 'R07544']
C03339	['2,3-Bisphosphoglycerate', 'Greenwald ester']	['28907']	['6182']	[]
C04205	['N-(3,4-Dichlorophenyl)-malonamate']	['17318', '49101']	['6878']	['R04050']
C06089	['ent-Copalyl diphosphate', '(-)-Copalyl diphosphate']	['23375', '28151']	['8355']	['R02068', 'R05092', 'R09119', 'R09120', 'R09121', 'R09681', 'R09903', 'R11850', 'R12258']
C21104	['2,5-Dichloro-p-benzoquinone', '2,5-Dichloro-1,4-benzoquinone']	[]	['312642073']	['R05447', 'R11092']
C01867	['tau-Protein']	[]	['4981']	['R03744']
C07759	['Benzthiazide']	['3047']	['9961']	[]
C05619	['5-Hydroxyferulic acid methyl ester']	[]	['7937']	['R02379', 'R06583', 'R07440']
C09093	['Fusicoccin H']	['5200']	['11285']	[]
C20101	['Jingzhaotoxin III', 'JZTX-III']	[]	['135626561']	[]
C12490	['Butenafine hydrochloride']	['31325']	['582880']	[]
C20128	['Bombykal', '(Z,E)-10,12-Hexadecadienal']	[]	['135626588']	[]
C14774	['11,12-DHET', '(5Z,8Z,14Z)-11,12-Dihydroxyeicosa-5,8,14-trienoic acid', '(5Z,8Z,14Z)-11,12-Dihydroxyicosa-5,8,14-trienoic acid']	['63969']	['17395772']	['R07109']
C21882	['Fenbendazole S-oxide', 'Oxfendazole']	[]	[]	['R12069']
C01329	['Nucleoside phosphate', 'Nucleoside monophosphate', 'NMP']	['17188', '25608']	['4540']	['R00334']
C16966	['Germacrone']	['80830']	['96023452']	[]
C00310	['D-Xylulose', 'D-threo-Pentulose', 'D-Lyxulose']	['17140']	['3604']	['R01432', 'R01639', 'R01896', 'R01898', 'R05604', 'R07143']
C11747	['Penicillenic acid', '3-Mercapto-N-[(5-oxo-4(5H)-oxazolylidene)methyl]-valine']	['7960']	['13912']	[]
C17783	['Capillanol']	['81335']	['96024102']	[]
C07673	['Phenformin', 'DBI']	['8064']	['9875']	[]
C13553	['Colistin sodium methanesulfonate', 'Colistimethate sodium']	['34650']	['853917']	[]
C11628	['p-Aminobenzamidine dihydrochloride']	['10618']	['13793']	[]
C21491	['(S)-Tembetarine']	[]	['333497474']	['R11595']
C07661	['Gatifloxacin', 'AM 1155']	['5280']	['9863']	[]
C16902	['Mycalolide B']	[]	['135626076']	[]
C10083	['2-O-Methylswertianin', '1,8-Dihydroxy-2,6-dimethoxyxanthone']	['1228']	['12269']	[]
C09689	['Ipomeamarone', '(+)-Ngaione']	['5955']	['11879']	[]
C09207	['Gelsemine']	['5294']	['11398']	[]
C20449	['5-Formyl-2-furoate', '5-Formyl-2-furancarboxylate', '5-Formylfuran-2-carboxylate']	[]	['163312186']	['R10855', 'R10856']
C17591	['(S)-Corytuberine']	['81200']	['96023936']	['R08790', 'R08791']
C12322	['dTDP-L-vancosamine', 'dTDP-beta-L-vancosamine']	['32336']	['582712']	['R06630', 'R10833']
C20981	['5,10-Dihydrophenazine-1-carboxylate']	[]	['254741440']	['R10966', 'R11492', 'R11576', 'R11577']
C21227	['iCF10']	[]	['316933508']	[]
C01026	['N,N-Dimethylglycine', 'Dimethylglycine']	['17724']	['4271']	['R01564', 'R01565', 'R02821', 'R07243', 'R07244', 'R10060']
C04022	['S,S-Dimethyl-beta-propiothetin', 'S-Dimethylsulfonium propionic acid', 'Dimethylpropiothetin', 'DMPT', 'DMSP']	['16457']	['6728']	['R02574', 'R10333']
C20835	['alpha-L-Fucopyranose', 'alpha-L-Fucose']	[]	['254741301']	['R10764']
C15718	['Pyoverdine I']	['80048']	['47205044']	[]
C11501	['9-Riburonosyladenine']	[]	['13671']	['R05695', 'R05697']
C08066	['Butoconazole nitrate']	['3241']	['10266']	[]
C15789	['6-Oxocampestanol']	['20747']	['47205114']	['R07430', 'R07468']
C05155	['5-Amino-4-chloro-2-(5-hydroxymuconoyl)-3(2H)-pyridazinone', '5-Amino-4-chloro-2-(2-hydroxymuconoyl)-3(2H)-pyridazinone']	['165497', '17881']	['7572']	['R04602']
C12466	['3-Amino-4,7-dihydroxy-8-methylcoumarin']	['74154']	['582856']	[]
C09192	['Synaptolepis factor K1']	['9377']	['11384']	[]
C16407	["2',4,4',6'-Tetrahydroxychalcone 4'-O-glucoside", "THC 4'-glucoside", "Chalconaringenin 4'-glucoside", "2',4,4',6'-Tetrahydroxychalcone 4'-O-beta-D-glucoside"]	['66906']	['47205705']	['R08006', 'R08008']
C18164	['Deoxymiroestrol']	['81554']	['96024380']	[]
C07330	['3-Methyl-2-butenal', '3-Methylbut-2-enal', '3,3-Dimethyl-acrylaldehyde', 'Senecialdehyde', 'Prenal']	['15825']	['9538']	['R05708', 'R09782']
C16047	['Motilin']	['80269']	['47205357']	[]
C02150	['Formylpyruvate']	['5159']	['5227']	[]
C06304	['(+)-Camphene', '(+)-Comphene']	['20']	['8540']	['R09971']
C19401	['Dihydroaceanthrylene', '1,2-Dihydroaceanthrylene']	['82449']	['124490073']	[]
C00650	['4-Hydroxymandelonitrile']	['18115']	['3921']	['R02709']
C02765	['(+)-(1S,2S)-Pseudoephedrine', '(+)-Pseudoephedrine', 'Pseudoephedrine', '(1S,2S)-2-(Methylamino)-1-phenylpropan-1-ol']	['51209']	['5721']	['R08465', 'R12522']
C00081	['ITP', "Inosine 5'-triphosphate", 'Inosine triphosphate', 'Inosine tripolyphosphate']	['16039']	['3381']	['R00088', 'R00719', 'R00720', 'R00722', 'R00723', 'R00724', 'R00725', 'R00726', 'R00727', 'R00770', 'R00876', 'R00962', 'R00970', 'R01327', 'R01964', 'R02406', 'R02849', 'R02867', 'R03239']
C17534	['Cylindrin']	['81166']	['96023879']	[]
C12335	['Militarinone C']	['31852']	['582725']	[]
C18683	['Landomycin H']	['81890']	['124489357']	['R09347', 'R09357']
C04722	['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate']	['18402', '85674']	['7294']	['R03506', 'R04580', 'R08733', 'R08761', 'R11142']
C04516	['1,2,3,6-Tetrakis-O-galloyl-beta-D-glucose', '1,2,3,6-Tetra-O-galloyl-beta-D-glucose']	['17527']	['7129']	['R04498']
C11970	["5-Oxoavermectin ''2a'' aglycone"]	[]	['14131']	['R06465', 'R06472']
C18210	['Placental lactogen', 'Chorionic somatomammotropin hormone', 'PL']	['81588']	['103061392']	[]
C01069	['Desulfoglucotropeolin']	['136422', '15911']	['4308']	['R03213', 'R03214']
C21498	['2-Acylphloroglucinol']	[]	['333497481']	['R11609', 'R12160']
C10344	['Latifoline', '(+)-Latifoline']	['6388']	['12530']	[]
C21600	['Narcotoline hemiacetal']	[]	['340125658']	['R11695', 'R11696']
C15196	['3,4-Dihydro-8,9-dihydroxy-1(2H)-anthracenone']	['79711']	['17396193']	[]
C16104	['Neuropeptide EI']	['80318']	['47205414']	[]
C00389	['Quercetin', "3,3',4,5,7-Pentahydroxyflavone", "3,5,7,3',4'-Pentahydroxyflavone"]	['16243']	['3679']	['R02156', 'R02157', 'R02158', 'R02159', 'R02160', 'R02436', 'R06538', 'R06810', 'R09803', 'R10258']
C08888	['Avenacoside B', 'Nuatigenin 3-O-{alpha-L-rhamnopyranosyl-(1->2)-[beta-D-glucopyranosyl-(1->3)-beta-D-glucopyranosyl-(1->4)]-beta-D-glucopyranoside}-26-O-beta-D-glucopyranoside']	['2938']	['11081']	['R10580']
C09900	['gamma-Terpinene']	['10577']	['12086']	['R09969']
C11388	['(-)-Linalool', '(R)-(-)-Linalool', '(3R)-Linalool']	['28']	['13562']	['R07632', 'R09923']
C09965	['Rhododendrin']	['8832']	['12151']	[]
C16938	['Coptisine']	['67862']	['96023427']	[]
C06299	['NeuAc-alpha2->8NeuAc-alpha2->8NeuAc2->3LacCer', "NeuAc-alpha2->8NeuAc-alpha2->8NeuAc2->3Gal-beta1->4Glc-beta1->1'Cer"]	['28541']	['8536']	[]
C18619	['4-Dimethylamino-L-phenylalanine']	['81870']	['124489293']	[]
C19996	['Microcystin RA']	['144399']	['135626462']	[]
C19912	['N-Arachidonoyl-phosphatidylethanolamine']	[]	['135626378']	[]
C13720	['alpha-EMTBL', 'alpha-Ethyl-alpha-methyl-thiobutyrolactone']	['35058']	['586309']	[]
C19611	['Manganese(3+)', 'Mn3+', 'Mn(III)']	[]	['124490280']	['R00011', 'R11881', 'R11882']
C08973	['Rotundioside B']	['8901']	['11165']	[]
C19240	['Nifurthiazole', '2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole']	['82328']	['124489912']	[]
C03803	['Ribosomal-protein L-alanine', 'Ribosomal-protein N-terminal-L-alanine']	[]	['6552']	['R04316']
C16648	['2-n-Propyl-4-pentenoic acid', '4-En-valproic acid', '4-Ene-VPA']	['80634']	['51090972']	['R08324', 'R08329']
C20695	["all-trans-10'-Apo-beta-carotenal"]	[]	['172232415']	['R10559', 'R10560']
C03157	['O-Phospho-tau-protein']	[]	['6044']	['R03744']
C21489	['S-Octanoyl-L-cysteinyl-protein']	[]	['333497472']	['R10590', 'R11589']
C01995	['Acetone oxime', 'Acetoxime']	['15349']	['5092']	['R03796']
C16531	['Docosenoyl-CoA', '(13Z)-Docosenoyl-CoA']	['80548']	['51090860']	['R08187']
C22233	['(Salicyl)adenylate', '2-Hydroxybenzoyl-AMP', '(2-hydroxybenzoyl)adenylate']	[]	['405226424']	['R12640', 'R12641']
C11340	['Antimony potassium tartrate']	['2761']	['13515']	[]
C01721	['L-Fuculose', '6-Deoxy-L-tagatose']	['17617']	['4858']	['R03163', 'R03241']
C14532	['Fenoprop', '2-(2,4,5-Trichlorophenoxy)propionic acid', '2,4,5-TP', 'Silvex']	['34758']	['17395532']	[]
C08477	['Dianthalexin', '7-Hydroxy-2-phenyl-4H-3,1-benzoxazin-4-one']	['4491']	['10670']	[]
C08378	['Hentriacontan-1-ol', '1-Hentriacontanol']	['27640']	['10574']	[]
C11297	['N-Acetyl-leu-leu-tyr-amide', 'NAc-LLY-amide']	['7192']	['13472']	[]
C14275	['Furan']	['35559']	['17395275']	[]
C02167	['Maleylpyruvate', 'Maleylpyruvic acid', '3-Maleylpyruvate']	['16727', '30859']	['5242']	['R02656', 'R03868', 'R10135', 'R11257']
C01625	['Vicianose', 'O-alpha-L-Arabinopyranosyl-(1-6)-D-glucopyranose']	['16177']	['4776']	['R03642']
C10539	['(-)-Variabilin']	['123']	['12722']	[]
C11446	['4-Dihydroxyethyl-8,9-epoxy-enediyne']	['1826']	['13618']	[]
C16405	['Homoeriodictyol chalcone']	['80485']	['47205703']	['R07989', 'R07992', 'R08031']
C19669	['Thermospermine']	[]	['135626137']	['R09531']
C02057	['Phenylalanine', 'alpha-Amino-beta-phenylpropionic acid']	['28044']	['5146']	[]
C22216	["Cytidine 5'-{[hydroxy(2-hydroxyethyl)phosphonoyl]phosphate}", 'HEP-CMP']	[]	['405226407']	['R12497', 'R12498']
C10824	['Solasonine']	['9191']	['13007']	[]
C21665	['(L-Cysteinylglycine-S-yl)(1H-indol-3-yl)acetonitrile']	[]	['350078242']	['R11794']
C00094	['Sulfite', 'Sulfurous acid']	['48854']	['3394']	['R00528', 'R00533', 'R00858', 'R00859', 'R00860', 'R00861', 'R00864', 'R00901', 'R01636', 'R01875', 'R01931', 'R02021', 'R02026', 'R04859', 'R04861', 'R05072', 'R05294', 'R05320', 'R05651', 'R05717', 'R05775', 'R07176', 'R07210', 'R07311', 'R07365', 'R07476', 'R07682', 'R07683', 'R07698', 'R07699', 'R07795', 'R08553', 'R08678', 'R09513', 'R09530', 'R10146', 'R10206', 'R10409', 'R10803', 'R10974', 'R11487', 'R11488', 'R11606', 'R11947']
C15766	['Halstoctacosanolide A']	['80090']	['47205092']	[]
C14034	['Piperacillin', 'Piperacillin anhydrous']	['8232']	['854275']	[]
C20408	['Festuclavine', '6,8-beta-Dimethylergoline']	[]	['163312145']	['R10163', 'R12093']
C00753	['Tungsten']	['27998']	['4015']	[]
C16071	["Riboflavin cyclic-4',5'-phosphate"]	['15045']	['47205381']	['R07636']
C14780	['11(R)-HETE', '(5Z,8Z,12E,14Z)-(11R)-Hydroxyeicosa-5,8,12,14-tetraenoic acid', '(5Z,8Z,12E,14Z)-(11R)-Hydroxyicosa-5,8,12,14-tetraenoic acid']	['34126']	['17395778']	[]
C15742	['Cyanopeptolin A']	['80070']	['47205068']	[]
C20414	['4-Hydroxycoumarin']	[]	['163312151']	['R10173']
C08418	['Glucoputranjivin', '1-Methylethyl glucosinolate']	['5414', '79331']	['10614']	[]
C21449	['Lithocholoyl-CoA']	[]	['329728072']	['R11539']
C01895	['Bleomycin B2']	[]	['5008']	[]
C21243	['AIP-4']	[]	['316933523']	[]
C02592	['Taurolithocholate', 'Taurolithocholic acid']	['17179', '36259']	['5584']	['R03987']
C02338	['beta-L-Rhamnose', 'beta-6-Deoxy-L-mannose', 'beta-L-Mannomethylose', 'beta-L-Rhamnopyranose']	['27586']	['5388']	['R10819']
C06083	['Tetrahymanol']	['9493']	['8349']	['R02875']
C22180	['Monoglucosyl-enterobactin']	[]	['405226371']	['R12469', 'R12470', 'R12476']
C21856	['4,5-Dichloro-1H-pyrrole-2-carbonyl-[peptidyl-carrier protein]']	[]	[]	['R12022', 'R12023']
C10244	['Agrostophyllin']	['2520']	['12430']	[]
C13698	['Niflumic acid', 'NFA']	['34888']	['586287']	[]
C17830	['Protojujuboside B1']	[]	['163311837']	[]
C18916	['Trichlamide']	['82058']	['124489588']	[]
C00704	['Superoxide', 'O2.-', 'Superoxide anion', 'O2-']	['18421']	['3971']	['R00275', 'R02670', 'R05743', 'R12508']
C09041	['Aspidospermatine']	['2888']	['11233']	[]
C16839	['Brevetoxin A']	['61250']	['96023363']	[]
C20534	['12-Demethyl-11,12-dehydropaspaline']	[]	['172232280']	['R10356', 'R10357', 'R10379', 'R10570']
C13444	['Estradiol benzoate', '17-beta-Estradiol 3-benzoate']	['77006']	['586185']	[]
C05366	['(+)-Pinoresinol']	['40']	['7741']	['R10225', 'R12126', 'R12153', 'R12653']
C10923	['2-Nitrofluorene', 'NF']	['1224']	['13106']	[]
C01225	['sn-Glycero-3-phospho-1-inositol', '1-(sn-Glycero-3-phospho)-1D-myo-inositol']	['166490', '18321']	['4447']	['R01193', 'R03331']
C04155	['tRNA containing 5-methylcytosine']	[]	['6839']	['R00595']
C20576	['Kunzeaol', '6beta-Hydroxygermacra-1(10),4-diene', '(1R,2E,6E,10R)-3,7-Dimethyl-10-isopropylcyclodeca-2,6-dienol']	[]	['172232313']	['R10493']
C03674	['3-Carbamoyloxymethylcephem']	['28084']	['6450']	['R04281']
C08007	['Buprenorphine']	['3216']	['10207']	[]
C12158	['Myxalamid A']	['31872']	['14305']	[]
C21322	['3-Hydroxy-6,7,8-trimethoxy-2-naphthoate']	[]	['319902569']	['R11388', 'R11389']
C01842	['Pentanamide', 'Valeramide']	['16459']	['4960']	['R02938']
C04181	['3-Hydroxy-3-methyl-2-oxobutanoic acid', '3-Hydroxy-3-methyl-2-oxobutanoate', '2-Oxo-3-hydroxyisovalerate']	['11812', '17667']	['6858']	['R03052', 'R04440', 'R05071']
C02065	['Protein alanine']	['8559']	['5153']	[]
C10291	['Alizarin 2-methyl ether', '1-Hydroxy-2-methoxyanthraquinone']	['2575']	['12477']	[]
C16301	["Delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside"]	['55334']	['47205609']	['R07886', 'R07913', 'R07938', 'R10063']
C18678	['UWM6']	['81885']	['124489352']	['R09340', 'R09341', 'R09342', 'R09345']
C00379	['Xylitol']	['17151']	['3669']	['R01431', 'R01896', 'R01904', 'R02136', 'R05831', 'R07152', 'R09477']
C18387	['Sulfamoyldapsone']	['81723']	['124489061']	[]
C20158	['(13E)-Labda-7,13-dien-15-ol']	[]	['163311901']	['R09874']
C15667	['5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole']	['48000']	['47204994']	['R07404', 'R07405']
C20891	['Isoxazolin-5-one', '5-Hydroxyisoxazole']	[]	['254741354']	['R10839', 'R10840']
C06322	['Cyclohexa-1,5-diene-1-carbonyl-CoA', 'Cyclohexa-1,5-dienecarbonyl-CoA', 'S-1,5-Cyclohexadiene-1-carboxylate coenzymeA']	['15520']	['8558']	['R02451', 'R05597', 'R05609', 'R05610', 'R09252', 'R10961']
C16687	['Phosphomannan mannosephosphate']	['80659']	['51091009']	['R03924']
C03885	['3-Nonaprenyl-4-hydroxybenzoate', 'Nonaprenyl-4-hydroxybenzoate']	['18162', '84501']	['6618']	['R07273']
C22083	['beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-O-P-Glu-L-Lys-D-Ala-D-Ala)-diphospho-ditrans,octacis-undecaprenol']	[]	['384585141']	['R12330', 'R12331']
C11148	['TCE epoxide', 'Trichloroethylene epoxide', 'Trichloroepoxyethane']	['28888']	['13330']	['R07098', 'R07102', 'R09141', 'R09142', 'R09143', 'R09144', 'R09145', 'R09147']
C05297	['19-Oxoandrost-4-ene-3,17-dione', '19-Oxoandrostenedione']	['799']	['7681']	['R02351', 'R04759']
C01450	['Ketone', "R-CO-R'"]	['17087']	['4627']	['R00624', 'R02277', 'R02811', 'R03557', 'R09468', 'R09469', 'R10389', 'R10574']
C02522	['6-Deoxy-D-glucose', 'D-Quinovose', 'D-Chinovose', 'D-Glucomethylose', 'Isorhamnose', 'D-Epifucose', 'Isorhodeose']	['28140', '42606']	['5532']	[]
C22148	['Fumiquinazoline C']	[]	['405226339']	['R12420', 'R12421']
C02704	['Monomethyl sulfate', 'Methyl sulfate']	['17760']	['5667']	['R01145']
C07054	['Isoniazid']	['6030']	['9266']	['R08248', 'R08251', 'R08253', 'R08254', 'R11906']
C08178	['Hydrocortisone sodium succinate']	['5782']	['10378']	[]
C04006	['1D-myo-Inositol 3-phosphate', 'D-myo-Inositol 3-phosphate', 'myo-Inositol 3-phosphate', 'Inositol 3-phosphate', '1D-myo-Inositol 3-monophosphate', 'D-myo-Inositol 3-monophosphate', 'myo-Inositol 3-monophosphate', 'Inositol 3-monophosphate', '1L-myo-Inositol 1-phosphate', 'L-myo-Inositol 1-phosphate']	['18169']	['6716']	['R01187', 'R04372', 'R07279', 'R07324', 'R09634', 'R09669', 'R09670', 'R10464']
C02727	['N6-Acetyl-L-lysine']	['17752']	['5689']	['R00454', 'R00458', 'R01620', 'R04029']
C00517	['Hexadecanal', 'Palmitaldehyde']	['17600']	['3800']	['R01277', 'R01704', 'R02462', 'R02463', 'R02464']
C00377	['Steroid']	['35341']	['3667']	['R02130', 'R02131', 'R02726']
C07166	['Trientine', 'Triethylenetetramine']	['39501']	['9375']	[]
C15563	['2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one']	['11515']	['17396555']	['R07306', 'R09374']
C22292	["1,3,3'-Tri-O-methyl-4alpha-mannobiose"]	[]	[]	['R12632']
C05981	['Phosphatidylinositol-3,4,5-trisphosphate', '1-Phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate', "1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3',4',5'-bisphosphate)"]	['16618']	['8260']	['R04504', 'R04513', 'R04545', 'R09827']
C09862	['Fawcettidine']	['4988']	['12048']	[]
C03273	['5-Oxopentanoate', 'Glutarate semialdehyde']	['16120', '39153']	['6134']	['R02274', 'R02401', 'R10981', 'R10982']
C22288	['5-Deoxy-D-ribose']	[]	[]	['R12621']
C15906	['Glucose-dependent insulinotropic peptide', 'Gastric inhibitory peptide', 'GIP']	['80165']	['47205225']	[]
C17686	['Lappaol C']	['81275']	['96024027']	[]
C09385	['Cynaropicrin']	['4038']	['11576']	[]
C08739	['alpha-Cotonefuran']	['10222']	['10932']	[]
C16507	['(10S)-Juvenile hormone III diol phosphate']	['80539']	['47205803']	['R08154']
C18412	['Silafluofen']	['39393']	['124489086']	[]
C00765	['Digitonin']	['27729']	['4027']	[]
C17765	['Licoricone']	['69094']	['96024088']	[]
C18861	['Hexaflumuron']	['39383']	['124489533']	[]
C17093	['dTDP-3-amino-4,6-dideoxy-3,4-dehydroglucose']	['80922']	['96023568']	[]
C10009	['Mucronine A']	['7012']	['12195']	[]
C13334	['Pitavastatin', '(3R,5S,E)-7-(2-cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl)-3,5-dihydroxyhept-6-enoate']	['32020', '71260']	['586078']	[]
C14290	['7-Hydroxyflavanone']	['34483']	['17395290']	[]
C14824	['8(R)-HETE', '(5Z,9E,11Z,14Z)-(8R)-8-Hydroxyeicosa-5,9,11,14-tetraenoate', '(5Z,9E,11Z,14Z)-(8R)-8-Hydroxyicosa-5,9,11,14-tetraenoate', '(5Z,9E,11Z,14Z)-(8R)-8-Hydroxyeicosa-5,9,11,14-tetraenoic acid', '(5Z,9E,11Z,14Z)-(8R)-8-Hydroxyicosa-5,9,11,14-tetraenoic acid']	['34484']	['17395822']	[]
C02333	['Xanthopterin-B2', '1-(7,8-Dihydro-2,4-dihydroxypteridin-6-yl)-2-hydroxypropan-1-one']	['17953']	['5383']	['R02974']
C08876	['Neriifolin', 'Digitoxigenin 3-(alpha-L-thevetoside)']	['7522']	['11069']	[]
C00422	['Triacylglycerol', 'Triglyceride']	['17855']	['3712']	['R01350', 'R01369', 'R02250', 'R02251', 'R02694', 'R04055', 'R05333']
C07573	['Prontosil', 'Sulfamidochrysoidine', 'Prontosil rubrum']	['8464']	['9776']	[]
C09413	['Erioflorin methacrylate']	['4834']	['11604']	[]
C16703	['N-Demethylnarwedine']	['80668']	['96023227']	['R08440', 'R08442']
C17815	['Civetol']	[]	['172232236']	[]
C16641	['Irinotecan']	['80630']	['51090967']	['R08255', 'R08256', 'R08257']
