Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
guanosine-5'-monophosphate	['165823', '17345', 'C00144']	['50324', '17345', 'C00144']	['165823', '17345', '50324', 'C00144']	MNXM1101286	['CHEBI:17345', 'chebi:17345', 'hmdb:HMDB0001397', 'metacyc.compound:GMP', 'metacycM:GMP', 'reactome:R-ALL-113578', 'reactome:R-ALL-113579', 'reactome:R-ALL-29626', 'reactome:R-ALL-3221703', 'reactome:R-ALL-744239', 'reactomeM:R-ALL-113578', 'reactomeM:R-ALL-113579', 'reactomeM:R-ALL-29626', 'reactomeM:R-ALL-3221703', 'reactomeM:R-ALL-744239', 'seed.compound:cpd00126', 'seedM:cpd00126']	guanosine-5'-monophosphate	['C00144', '17345', '50324', '165823']	['17345', 'GMP']
guanosine-5'-monophosphate	['165823', '17345', 'C00144']	['50324', '17345', 'C00144']	['165823', '17345', '50324', 'C00144']	MNXM55504	['CHEBI:50324', 'chebi:50324']	guanosine-5'-monophosphate	['C00144', '17345', '50324', '165823']	['50324']
3-hydroxy tetradecenoyl-7-carnitine	[]	[]	[]	MNXM1091937	['bigg.metabolite:3tetd7ecoacrn', 'biggM:3tetd7ecoacrn', 'biggM:M_3tetd7ecoacrn']	3-hydroxy tetradecenoyl-7-carnitine	[]	[]
prolyl-leucyl-arginine	[]	['162419']	['162419']	MNXM744858	['bigg.metabolite:proleuarg', 'biggM:M_proleuarg', 'biggM:proleuarg']	prolyl-leucyl-arginine	['162419']	[]
docosanoylcarnitine	['73105']	['73105']	['73105']	MNXM158874	['CHEBI:73105', 'bigg.metabolite:M01724', 'biggM:M01724', 'chebi:73105', 'hmdb:HMDB0062468', 'lipidmaps:LMFA07070089', 'lipidmapsM:LMFA07070089']	docosanoylcarnitine	['73105']	['73105']
n(1),n(12)-diacetylspermine	['28101', 'C03413', '58550']	['28101', '58550', 'C03413']	['28101', 'C03413', '58550']	MNXM4676	['CHEBI:28101', 'CHEBI:58550', 'bigg.metabolite:C03413', 'biggM:C03413', 'biggM:M_C03413', 'chebi:21796', 'chebi:28101', 'chebi:58550', 'chebi:7353', 'hmdb:HMDB0002172', 'hmdb:HMDB0062649', 'hmdb:HMDB02172', 'hmdb:HMDB62649', 'kegg.compound:C03413', 'keggC:C03413', 'keggC:M_C03413', 'metacyc.compound:CPD-11268', 'metacycM:CPD-11268', 'seed.compound:cpd02158', 'seedM:M_cpd02158', 'seedM:cpd02158']	n(1),n(12)-diacetylspermine	['28101', '58550', 'C03413']	['58550', 'C03413', 'CPD-11268', '7353', '28101', '21796']
6,7-dihydro-5-oxo-leukotriene b4	[]	[]	[]	MNXM38447	['bigg.metabolite:CE5179', 'biggM:CE5179']	6,7-dihydro-5-oxo-leukotriene b4	[]	[]
trna(pro)	['29177', 'C01649']	['C01649', '29177']	['29177', 'C01649']	MNXM1091292	['rheaG:9702']	trna(pro)	['C01649', '29177']	[]
neocasomorphin	['147417', '149641']	['149641', '147417']	['147417', '149641']	MNXM158695	['bigg.metabolite:CE2916', 'biggM:CE2916', 'biggM:M_CE2916', 'hmdb:HMDB0060164', 'hmdb:HMDB60164']	neocasomorphin	['149641', '147417']	[]
undecanoyl coenzyme a	['78176']	['78176', '77547']	['78176', '77547']	MNXM1104752	['bigg.metabolite:M03116', 'bigg.metabolite:undcoa', 'biggM:M03116', 'biggM:M_M03116', 'biggM:M_undcoa', 'biggM:undcoa']	undecanoyl coenzyme a	['78176', '77547']	[]
isolecyl-tryptophanyl-tyrosine	[]	['158845']	['158845']	MNXM744761	['bigg.metabolite:iletrptyr', 'biggM:M_iletrptyr', 'biggM:iletrptyr']	isolecyl-tryptophanyl-tyrosine	['158845']	[]
heneicosanoyl coenzyme a	[]	[]	[]	MNXM744581	['bigg.metabolite:M02052', 'biggM:M02052', 'biggM:M_M02052']	heneicosanoyl coenzyme a	[]	[]
trna-containing-n2-methylguanine	['16306', 'C04158']	['C04158']	['16306', 'C04158']	MNXM6427	['seed.compound:cpd12484', 'seedM:cpd12484']	trna-containing-n2-methylguanine	['C04158', '16306']	[]
(1s,2r)-naphthalene 1,2-oxide	['52431', '34001', '|CPD-20311|', 'C14787']	['34001', 'C14787']	['|CPD-20311|', '52431', '34001', 'C14787']	MNXM2885	['CHEBI:34001', 'chebi:34001', 'hmdb:HMDB0060301', 'hmdb:HMDB60301', 'kegg.compound:C14787', 'keggC:C14787', 'keggC:M_C14787', 'seed.compound:cpd10484', 'seedM:M_cpd10484', 'seedM:cpd10484']	(1s,2r)-naphthalene 1,2-oxide	['52431', '34001', 'C14787', 'CPD-20311']	['C14787', '34001']
alpha-pinene oxide	['|ALPHA-PINENE-OXIDE|', '29060', 'C02759']	['ALPHA-PINENE-OXIDE', '29060', 'C02759']	['|ALPHA-PINENE-OXIDE|', '29060', 'C02759', 'ALPHA-PINENE-OXIDE']	MNXM2972	['CHEBI:29060', 'chebi:29060', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/742fc811-030f-40bb-9639-95ff5db69cba', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/742fc811-030f-40bb-9639-95ff5db69cba', 'hmdb:HMDB0003667', 'metacyc.compound:ALPHA-PINENE-OXIDE', 'metacycM:ALPHA-PINENE-OXIDE', 'seed.compound:cpd01783', 'seedM:cpd01783']	alpha-pinene oxide	['29060', 'C02759', 'ALPHA-PINENE-OXIDE']	['29060', 'ALPHA-PINENE-OXIDE']
suberyl carnitine	['73052']	['165630', '77083']	['165630', '77083', '73052']	MNXM729942	['bigg.metabolite:c8dc', 'biggM:c8dc']	suberyl carnitine	['73052', '77083', '165630']	[]
atorvastatin-lactone	[]	[]	[]	MNXM744660	['bigg.metabolite:atvlac', 'biggM:M_atvlac', 'biggM:atvlac']	atorvastatin-lactone	[]	[]
docosapentaenoic acid	['C16513', '61204', '53488']	['53488', '78053', '61204', 'C16513']	['C16513', '61204', '53488', '78053']	MNXM11427	['CHEBI:65136', 'chebi:65136', 'hmdb:HMDB0001976', 'metacyc.compound:CPD-17364', 'metacycM:CPD-17364', 'reactome:R-ALL-2066764', 'reactome:R-ALL-2066768', 'reactomeM:R-ALL-2066764', 'reactomeM:R-ALL-2066768', 'seed.compound:cpd35641', 'seedM:cpd35641']	docosapentaenoic acid	['C16513', '78053', '61204', '53488']	['65136', 'CPD-17364']
docosapentaenoic acid	['C16513', '61204', '53488']	['53488', '78053', '61204', 'C16513']	['C16513', '61204', '53488', '78053']	MNXM155529	['CHEBI:61204', 'chebi:61204']	docosapentaenoic acid	['C16513', '78053', '61204', '53488']	['61204']
docosapentaenoic acid	['C16513', '61204', '53488']	['53488', '78053', '61204', 'C16513']	['C16513', '61204', '53488', '78053']	MNXM51429	['lipidmaps:LMFA04000049', 'lipidmapsM:LMFA04000049']	docosapentaenoic acid	['C16513', '78053', '61204', '53488']	[]
docosapentaenoic acid	['C16513', '61204', '53488']	['53488', '78053', '61204', 'C16513']	['C16513', '61204', '53488', '78053']	MNXM726718	['CHEBI:53488', 'chebi:53488', 'kegg.compound:C16513', 'keggC:C16513', 'reactome:R-ALL-444178', 'reactomeM:R-ALL-444178', 'seed.compound:cpd16301', 'seedM:cpd16301']	docosapentaenoic acid	['C16513', '78053', '61204', '53488']	['C16513', '53488']
keratan sulfate i biosynthesis, precursor 12	[]	[]	[]	MNXM11948	['bigg.metabolite:ksi_pre12', 'biggM:M_ksi_pre12', 'biggM:ksi_pre12']	keratan sulfate i biosynthesis, precursor 12	[]	[]
octenoyl carnitine	['85526', '86052']	['86052']	['85526', '86052']	MNXM744663	['bigg.metabolite:c81crn', 'biggM:M_c81crn', 'biggM:c81crn']	octenoyl carnitine	['86052', '85526']	[]
5-methyltetrahydropteroyltri-l-glutamate	['58207', '17614', '|CPD-1302|', 'C04489']	['58207', '17614', 'C04489']	['58207', '17614', '|CPD-1302|', 'C04489']	MNXM733156	['CHEBI:17614', 'CHEBI:58207', 'chebi:12147', 'chebi:17614', 'chebi:20613', 'chebi:2099', 'chebi:58207', 'hmdb:HMDB0012177', 'hmdb:HMDB12177', 'kegg.compound:C04489', 'keggC:C04489', 'keggC:M_C04489', 'metacyc.compound:CPD-1302', 'metacycM:CPD-1302', 'seed.compound:cpd02738', 'seedM:M_cpd02738', 'seedM:cpd02738']	5-methyltetrahydropteroyltri-l-glutamate	['17614', '58207', 'C04489', 'CPD-1302']	['2099', '58207', '20613', '12147', '17614', 'C04489', 'CPD-1302']
4'-formyl-4'-methyl-5'-cholesta-8,24-dien-3'-ol	['143573', '87287', '|CPD-4576|', '|CPD-21729|']	[]	['143573', '87287', '|CPD-4576|', '|CPD-21729|']	MNXM1092230	['bigg.metabolite:M00957', 'biggM:M00957', 'biggM:M_M00957']	4'-formyl-4'-methyl-5'-cholesta-8,24-dien-3'-ol	['CPD-21729', 'CPD-4576', '87287', '143573']	[]
adenosylmethioninamine-potential	['15625', 'C01137']	['57443', '15625', 'C01137']	['57443', '15625', 'C01137']	MNXM166890	['bigg.metabolite:HC02119', 'biggM:HC02119', 'biggM:M_HC02119']	adenosylmethioninamine-potential	['15625', 'C01137', '57443']	[]
7alpha-hydroxy-3-oxo-4-cholestenoic acid anion	['83036']	['133803', '83036']	['133803', '83036']	MNXM164390	['bigg.metabolite:CE2345', 'biggM:CE2345', 'biggM:M_CE2345']	7alpha-hydroxy-3-oxo-4-cholestenoic acid anion	['133803', '83036']	[]
keratan sulfate i biosynthesis, precursor 15	[]	[]	[]	MNXM11951	['bigg.metabolite:ksi_pre15', 'biggM:M_ksi_pre15', 'biggM:ksi_pre15']	keratan sulfate i biosynthesis, precursor 15	[]	[]
lysyl-phenylalanyl-isoleucine	[]	['160194']	['160194']	MNXM744786	['bigg.metabolite:lyspheile', 'biggM:M_lyspheile', 'biggM:lyspheile']	lysyl-phenylalanyl-isoleucine	['160194']	[]
keratan sulfate i biosynthesis, precursor 22	[]	[]	[]	MNXM11959	['bigg.metabolite:ksi_pre22', 'biggM:M_ksi_pre22', 'biggM:ksi_pre22']	keratan sulfate i biosynthesis, precursor 22	[]	[]
d-glucosaminylphosphatidylinositol	['17049', 'C04248']	['17049', 'C04248', 'G00144']	['17049', 'C04248', 'G00144']	MNXM1103955	['bigg.metabolite:gpail_hs', 'biggM:M_gpail_hs', 'biggM:gpail_hs']	d-glucosaminylphosphatidylinositol	['G00144', '17049', 'C04248']	[]
d-glucosaminylphosphatidylinositol	['17049', 'C04248']	['17049', 'C04248', 'G00144']	['17049', 'C04248', 'G00144']	MNXM1103957	['seed.compound:cpd12500', 'seedM:M_cpd12500', 'seedM:cpd12500']	d-glucosaminylphosphatidylinositol	['G00144', '17049', 'C04248']	[]
hydroxymethylbilane	['16645', 'C01024']	['57845', 'C01024', '16645']	['57845', '16645', 'C01024']	MNXM547	['CHEBI:16645', 'CHEBI:57845', 'bigg.metabolite:hmbil', 'biggM:M_hmbil', 'biggM:hmbil', 'chebi:14423', 'chebi:16645', 'chebi:24716', 'chebi:57845', 'chebi:5809', 'hmdb:HMDB0001137', 'hmdb:HMDB01137', 'kegg.compound:C01024', 'keggC:C01024', 'keggC:M_C01024', 'metacyc.compound:HYDROXYMETHYLBILANE', 'metacycM:HYDROXYMETHYLBILANE', 'reactome:R-ALL-189449', 'reactomeM:R-ALL-189449', 'sabiork.compound:5362', 'sabiorkM:5362', 'seed.compound:cpd00755', 'seedM:M_cpd00755', 'seedM:cpd00755']	hydroxymethylbilane	['C01024', '16645', '57845']	['14423', 'C01024', 'HYDROXYMETHYLBILANE', '57845', '5809', '24716', '16645']
retinoyl coenzyme a	[]	[]	[]	MNXM1104203	['hmdb:HMDB0006508']	retinoyl coenzyme a	[]	[]
3-oxo-11cis-docosenoyl coenzyme a	[]	[]	[]	MNXM744546	['bigg.metabolite:M00839', 'biggM:M00839', 'biggM:M_M00839']	3-oxo-11cis-docosenoyl coenzyme a	[]	[]
propionyl-glycine	['89836']	['89836']	['89836']	MNXM78230	['bigg.metabolite:ppiogly', 'biggM:ppiogly']	propionyl-glycine	['89836']	[]
3-phosphonatooxypyruvate	['30933', 'C03232', '18110']	['18110', '3-P-HYDROXYPYRUVATE', '30933', 'C03232']	['3-P-HYDROXYPYRUVATE', 'C03232', '18110', '30933']	MNXM541	['hmdb:HMDB0001024']	3-phosphonatooxypyruvate	['3-P-HYDROXYPYRUVATE', 'C03232', '30933', '18110']	[]
7-beta-oh-gliclazide-glucuronide	[]	[]	[]	MNXM744474	['bigg.metabolite:7bhglzglc', 'biggM:7bhglzglc', 'biggM:M_7bhglzglc']	7-beta-oh-gliclazide-glucuronide	[]	[]
gamma-l-glutamyl-l-cysteine	['C00669', '58173', '|L-GAMMA-GLUTAMYLCYSTEINE|', '17515']	['C00669', '17515']	['C00669', '58173', '|L-GAMMA-GLUTAMYLCYSTEINE|', '17515']	MNXM126172	['hmdb:HMDB0028816']	gamma-l-glutamyl-l-cysteine	['C00669', '17515', '58173', 'L-GAMMA-GLUTAMYLCYSTEINE']	[]
gamma-l-glutamyl-l-cysteine	['C00669', '58173', '|L-GAMMA-GLUTAMYLCYSTEINE|', '17515']	['C00669', '17515']	['C00669', '58173', '|L-GAMMA-GLUTAMYLCYSTEINE|', '17515']	MNXM735669	['CHEBI:17515', 'bigg.metabolite:glucys', 'biggM:glucys', 'chebi:17515', 'hmdb:HMDB0001049', 'kegg.compound:C00669', 'keggC:C00669', 'metacyc.compound:L-GAMMA-GLUTAMYLCYSTEINE', 'metacycM:L-GAMMA-GLUTAMYLCYSTEINE', 'reactome:R-ALL-174393', 'reactomeM:R-ALL-174393', 'sabiork.compound:5172', 'sabiorkM:5172', 'seed.compound:cpd00506', 'seedM:cpd00506']	gamma-l-glutamyl-l-cysteine	['C00669', '17515', '58173', 'L-GAMMA-GLUTAMYLCYSTEINE']	['C00669', '17515', 'L-GAMMA-GLUTAMYLCYSTEINE']
sialyl galactosylgloboside	[]	[]	[]	MNXM163580	['bigg.metabolite:acngalgbside_cho', 'biggM:M_acngalgbside_cho', 'biggM:acngalgbside_cho']	sialyl galactosylgloboside	[]	[]
5-tetradecenoyl coenzyme a	['84650', '70712', '131955']	['84650', '131943', 'CPD-15436', '131955', '70712']	['131943', '70712', '84650', '131955', 'CPD-15436']	MNXM744904	['bigg.metabolite:tetde5coa', 'biggM:M_tetde5coa', 'biggM:tetde5coa']	5-tetradecenoyl coenzyme a	['CPD-15436', '131955', '70712', '84650', '131943']	[]
isolecyl-glutaminyl-glutamate	[]	['158342']	['158342']	MNXM744757	['bigg.metabolite:ileglnglu', 'biggM:M_ileglnglu', 'biggM:ileglnglu']	isolecyl-glutaminyl-glutamate	['158342']	[]
peptidyl-allysyl-peptide	['15839']	['15839']	['15839']	MNXM9007	['CHEBI:15839', 'chebi:14765', 'chebi:15839', 'chebi:8013', 'seed.compound:cpd12341', 'seedM:M_cpd12341', 'seedM:cpd12341']	peptidyl-allysyl-peptide	['15839']	['14765', '15839', '8013']
malonyl-carnitin	['73028']	['85470', '86047', '73028']	['73028', '86047', '85470']	MNXM1102522	['CHEBI:16347', 'bigg.metabolite:crn', 'biggM:crn', 'chebi:16347', 'hmdb:HMDB0000062', 'hmdb:HMDB0062496', 'kegg.compound:C00318', 'kegg.drug:D02176', 'keggC:C00318', 'keggD:D02176', 'metacyc.compound:CARNITINE', 'metacycM:CARNITINE', 'sabiork.compound:1328', 'sabiorkM:1328', 'seed.compound:cpd00266', 'seedM:cpd00266']	malonyl-carnitin	['86047', '85470', '73028']	['16347', 'CARNITINE', 'C00318']
malonyl-carnitin	['73028']	['85470', '86047', '73028']	['73028', '86047', '85470']	MNXM1102070	['bigg.metabolite:HC10859', 'biggM:HC10859']	malonyl-carnitin	['86047', '85470', '73028']	[]
(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (h7)	[]	[]	[]	MNXM162878	['bigg.metabolite:em2emgacpail_cho', 'biggM:M_em2emgacpail_cho', 'biggM:em2emgacpail_cho']	(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (h7)	[]	[]
(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (h7)	[]	[]	[]	MNXM5386	['bigg.metabolite:em2emgacpail_hs', 'biggM:M_em2emgacpail_hs', 'biggM:em2emgacpail_hs']	(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (h7)	[]	[]
12r-hydroxy-5z,8z,12z-eicosatrienoic acid	[]	[]	[]	MNXM33308	['hmdb:HMDB0062290', 'lipidmaps:LMFA03050012', 'lipidmapsM:LMFA03050012']	12r-hydroxy-5z,8z,12z-eicosatrienoic acid	[]	[]
w-carboxy leukotriene b4	['90722', '27562', 'C05950']	['90722', 'C05950', '27562']	['90722', '27562', 'C05950']	MNXM22450	['bigg.metabolite:leuktrB4wcooh', 'biggM:M_leuktrB4wcooh', 'biggM:leuktrB4wcooh']	w-carboxy leukotriene b4	['90722', '27562', 'C05950']	[]
7z-octadecenoyl coenzyme a	['152050']	['152050']	['152050']	MNXM744519	['bigg.metabolite:M00116', 'biggM:M00116', 'biggM:M_M00116']	7z-octadecenoyl coenzyme a	['152050']	[]
1-lignocericylglycerophosphocholine (24:0), lysopc a c24	[]	['86260']	['86260']	MNXM60768	['bigg.metabolite:pcholn24_hs', 'biggM:pcholn24_hs']	1-lignocericylglycerophosphocholine (24:0), lysopc a c24	['86260']	[]
threonyl-phenylalanyl-arginine	[]	['164130']	['164130']	MNXM744914	['bigg.metabolite:thrphearg', 'biggM:M_thrphearg', 'biggM:thrphearg']	threonyl-phenylalanyl-arginine	['164130']	[]
trans-1,2-dithiane-4,5-diol	['16912']	['C01119', '16912']	['C01119', '16912']	MNXM4762	['CHEBI:16912', 'chebi:14715', 'chebi:16912', 'chebi:7834']	trans-1,2-dithiane-4,5-diol	['C01119', '16912']	['14715', '7834', '16912']
2-hydroxyestrone	['C05298', '1156']	['C05298', '1156']	['C05298', '1156']	MNXM735147	['CHEBI:1156', 'SLM:000485704', 'bigg.metabolite:C05298', 'biggM:C05298', 'biggM:M_C05298', 'chebi:1156', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/a66260bd-9418-4950-886c-7c2298bff3eb', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/a66260bd-9418-4950-886c-7c2298bff3eb', 'hmdb:HMDB0000343', 'hmdb:HMDB00343', 'kegg.compound:C05298', 'keggC:C05298', 'keggC:M_C05298', 'lipidmaps:LMST02010032', 'lipidmapsM:LMST02010032', 'seed.compound:cpd03143', 'seedM:M_cpd03143', 'seedM:cpd03143', 'slm:000485704']	2-hydroxyestrone	['1156', 'C05298']	['1156', 'C05298']
2-hydroxyestrone	['C05298', '1156']	['C05298', '1156']	['C05298', '1156']	MNXM735148	['sabiork.compound:7836', 'sabiorkM:7836']	2-hydroxyestrone	['1156', 'C05298']	[]
plasminogen	['8259']	['8259']	['8259']	MNXM96978	['sabiork.compound:5128', 'sabiorkM:5128', 'seed.compound:cpd11692', 'seed.compound:cpd28528', 'seedM:cpd11692', 'seedM:cpd28528']	plasminogen	['8259']	[]
neuromedin n (1-4)	['C15868', '80141']	[]	['C15868', '80141']	MNXM64500	['bigg.metabolite:CE5798', 'biggM:CE5798', 'biggM:M_CE5798', 'hmdb:HMDB0013021', 'hmdb:HMDB13021']	neuromedin n (1-4)	['80141', 'C15868']	[]
prolyl-prolyl-proline	['73647']	['73647']	['73647']	MNXM744861	['bigg.metabolite:propropro', 'biggM:M_propropro', 'biggM:propropro']	prolyl-prolyl-proline	['73647']	[]
prolyl-asparaginyl-cysteine	[]	['162106']	['162106']	MNXM744850	['bigg.metabolite:proasncys', 'biggM:M_proasncys', 'biggM:proasncys']	prolyl-asparaginyl-cysteine	['162106']	[]
1-alkyldihydroxyacetone phosphate	[]	[]	[]	MNXM163632	['bigg.metabolite:akdhap_cho', 'biggM:M_akdhap_cho', 'biggM:akdhap_cho']	1-alkyldihydroxyacetone phosphate	[]	[]
1-alkyldihydroxyacetone phosphate	[]	[]	[]	MNXM741070	['bigg.metabolite:akdhap_hs', 'biggM:M_akdhap_hs', 'biggM:akdhap_hs']	1-alkyldihydroxyacetone phosphate	[]	[]
13-hydroxy-d4-neuroprostane	[]	[]	[]	MNXM165533	['bigg.metabolite:CE6463', 'biggM:CE6463', 'biggM:M_CE6463']	13-hydroxy-d4-neuroprostane	[]	[]
gp1c	['G00122']	['G00122']	['G00122']	MNXM13320	['bigg.metabolite:gp1c_cho', 'biggM:M_gp1c_cho', 'biggM:gp1c_cho', 'kegg.glycan:G00122', 'keggG:G00122', 'keggG:M_G00122', 'seed.compound:cpd21590', 'seedM:M_cpd21590', 'seedM:cpd21590']	gp1c	['G00122']	[]
mevalonate-lactone	[]	['95115', '67849']	['95115', '67849']	MNXM61992	['bigg.metabolite:mvlac', 'biggM:M_mvlac', 'biggM:mvlac', 'hmdb:HMDB0006024', 'hmdb:HMDB0011647', 'hmdb:HMDB06024', 'hmdb:HMDB11647']	mevalonate-lactone	['67849', '95115']	[]
(alpha-d-mannosyl)2-beta-d-mannosyl-n-acetylglucosamine	[]	[]	[]	MNXM1103678	['bigg.metabolite:m2mn', 'biggM:M_m2mn', 'biggM:m2mn']	(alpha-d-mannosyl)2-beta-d-mannosyl-n-acetylglucosamine	[]	[]
1-alkyl 2-acylglycerol 3-phosphocholine	['78186']	[]	['78186']	MNXM1103959	['bigg.metabolite:ak2gchol_hs', 'biggM:M_ak2gchol_hs', 'biggM:ak2gchol_hs']	1-alkyl 2-acylglycerol 3-phosphocholine	['78186']	[]
1-alkyl 2-acylglycerol 3-phosphocholine	['78186']	[]	['78186']	MNXM164030	['bigg.metabolite:ak2gchol_cho', 'biggM:M_ak2gchol_cho', 'biggM:ak2gchol_cho']	1-alkyl 2-acylglycerol 3-phosphocholine	['78186']	[]
formyl-5-hydroxykynurenamine	['28736', 'C05647']	['28736', 'C05647']	['C05647', '28736']	MNXM53799	['CHEBI:28736', 'bigg.metabolite:f5hoxkyn', 'biggM:M_f5hoxkyn', 'biggM:f5hoxkyn', 'chebi:24091', 'chebi:28736', 'chebi:5149', 'hmdb:HMDB0012948', 'hmdb:HMDB12948', 'kegg.compound:C05647', 'keggC:C05647', 'keggC:M_C05647', 'sabiork.compound:8034', 'sabiorkM:8034', 'seed.compound:cpd03358', 'seedM:M_cpd03358', 'seedM:cpd03358']	formyl-5-hydroxykynurenamine	['C05647', '28736']	['24091', '5149', '28736', 'C05647']
decenoyl carnitine	['86063']	['86063']	['86063']	MNXM727459	['bigg.metabolite:c101crn', 'biggM:c101crn']	decenoyl carnitine	['86063']	[]
androsterone 3-glucosiduronic acid	['28832']	['C11135', '28832']	['C11135', '28832']	MNXM1103775	['CHEBI:28832', 'chebi:22556', 'chebi:2715', 'chebi:28832', 'hmdb:HMDB0002829', 'hmdb:HMDB02829', 'kegg.compound:C11135', 'keggC:C11135', 'keggC:M_C11135', 'lipidmaps:LMST05010013', 'lipidmapsM:LMST05010013', 'seed.compound:cpd08017', 'seedM:M_cpd08017', 'seedM:cpd08017']	androsterone 3-glucosiduronic acid	['28832', 'C11135']	['28832', '22556', 'C11135', '2715']
l-cysteic acid	['17285', 'C00506']	['58090', '17285', 'L-CYSTEATE', 'C00506']	['L-CYSTEATE', '17285', '58090', 'C00506']	MNXM507425	['hmdb:HMDB0002757']	l-cysteic acid	['17285', 'C00506', 'L-CYSTEATE', '58090']	[]
l-cysteic acid	['17285', 'C00506']	['58090', '17285', 'L-CYSTEATE', 'C00506']	['L-CYSTEATE', '17285', '58090', 'C00506']	MNXM713	['CHEBI:17285', 'chebi:17285', 'kegg.compound:C00506', 'keggC:C00506', 'metacyc.compound:L-CYSTEATE', 'metacycM:L-CYSTEATE', 'sabiork.compound:2064', 'sabiorkM:2064', 'seed.compound:cpd00395', 'seedM:cpd00395']	l-cysteic acid	['17285', 'C00506', 'L-CYSTEATE', '58090']	['17285', 'C00506', 'L-CYSTEATE']
heparan sulfate, degradation product 19	[]	[]	[]	MNXM11763	['bigg.metabolite:hs_deg19', 'biggM:M_hs_deg19', 'biggM:hs_deg19']	heparan sulfate, degradation product 19	[]	[]
1d-myo-inositol 3-phosphate	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	MNXM737935	['CHEBI:18169', 'CHEBI:58401', 'bigg.metabolite:mi1p__D', 'biggM:M_mi1p__D', 'biggM:mi1p__D', 'chebi:11365', 'chebi:18169', 'chebi:19196', 'chebi:58401', 'chebi:814', 'hmdb:HMDB0000213', 'hmdb:HMDB00213', 'kegg.compound:C04006', 'keggC:C04006', 'keggC:M_C04006', 'metacyc.compound:1-L-MYO-INOSITOL-1-P', 'metacycM:1-L-MYO-INOSITOL-1-P', 'reactome:R-ALL-1629731', 'reactomeM:R-ALL-1629731', 'sabiork.compound:7010', 'sabiorkM:7010', 'seed.compound:cpd02484', 'seedM:M_cpd02484', 'seedM:cpd02484']	1d-myo-inositol 3-phosphate	['C04006', '18169', '1-L-MYO-INOSITOL-1-P', '58401']	['C04006', '11365', '19196', '1-L-MYO-INOSITOL-1-P', '814', '58401', '18169']
1d-myo-inositol 3-phosphate	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	MNXM737937	['hmdb:HMDB0006814', 'hmdb:HMDB06814']	1d-myo-inositol 3-phosphate	['C04006', '18169', '1-L-MYO-INOSITOL-1-P', '58401']	[]
1d-myo-inositol 3-phosphate	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	['18169', 'C04006', '58401']	['58401', '18169', 'C04006', '|1-L-MYO-INOSITOL-1-P|']	MNXM737938	['bigg.metabolite:mi3p__D', 'biggM:M_mi3p__D', 'biggM:mi3p__D']	1d-myo-inositol 3-phosphate	['C04006', '18169', '1-L-MYO-INOSITOL-1-P', '58401']	[]
1-linoleoylglycerol	['75568']	['75568']	['75568']	MNXM146917	['bigg.metabolite:maglinl_hs', 'biggM:maglinl_hs']	1-linoleoylglycerol	['75568']	[]
1-linoleoylglycerol	['75568']	['75568']	['75568']	MNXM62046	['CHEBI:75568', 'chebi:75568']	1-linoleoylglycerol	['75568']	['75568']
oxypurinol-7-riboside	[]	[]	[]	MNXM744806	['bigg.metabolite:oxy7rb', 'biggM:M_oxy7rb', 'biggM:oxy7rb']	oxypurinol-7-riboside	[]	[]
11-octadecenoyl coenzyme a	['74296', '75121', '75354', '74395']	['75121', '75354', '74296', '74395']	['74296', '74395', '75121', '75354']	MNXM728520	['bigg.metabolite:octd11ecoa', 'biggM:octd11ecoa']	11-octadecenoyl coenzyme a	['74395', '75354', '74296', '75121']	[]
11-octadecenoyl coenzyme a	['74296', '75121', '75354', '74395']	['75121', '75354', '74296', '74395']	['74296', '74395', '75121', '75354']	MNXM728521	['hmdb:HMDB0006521']	11-octadecenoyl coenzyme a	['74395', '75354', '74296', '75121']	[]
gt1aalpha	['G00128', '82608']	['G00128', '82608']	['G00128', '82608']	MNXM147030	['CHEBI:82608', 'bigg.metabolite:gt1alpha_cho', 'biggM:gt1alpha_cho', 'chebi:82608', 'kegg.glycan:G00128', 'keggG:G00128', 'seed.compound:cpd21593', 'seedM:cpd21593']	gt1aalpha	['82608', 'G00128']	['82608']
