Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
2-methylcitrate	['15598', '11618', 'C02225', '58853', '10860', '|CPD-622|', '30836']	['C02225', '30835', '15598', '11618']	['15598', '|CPD-622|', 'C02225', '30835', '58853', '10860', '11618', '30836']	MNXM741276	['CHEBI:15598', 'CHEBI:30835', 'bigg.metabolite:2mcit', 'biggM:2mcit', 'biggM:M_2mcit', 'chebi:11592', 'chebi:11618', 'chebi:1203', 'chebi:15598', 'chebi:19630', 'chebi:19695', 'chebi:19696', 'chebi:30835', 'hmdb:HMDB0000379', 'hmdb:HMDB0003610', 'hmdb:HMDB00379', 'hmdb:HMDB03610']	2-methylcitrate	['CPD-622', 'C02225', '30835', '58853', '30836', '15598', '11618', '10860']	['1203', '19695', '30835', '19630', '19696', '15598', '11618', '11592']
d-mannose 6-phosphate	['C00275', '17369', '48066']	['17369', 'C00275', '58735']	['C00275', '58735', '17369', '48066']	MNXM1104058	['CHEBI:48066', 'CHEBI:58735', 'bigg.metabolite:g6p', 'biggM:M_g6p', 'biggM:g6p', 'chebi:48066', 'chebi:58735', 'kegg.compound:C00275', 'keggC:C00275', 'keggC:M_C00275', 'metacyc.compound:CPD-15979', 'metacycM:CPD-15979', 'seed.compound:cpd00235', 'seedM:M_cpd00235', 'seedM:cpd00235']	d-mannose 6-phosphate	['C00275', '48066', '58735', '17369']	['C00275', 'CPD-15979', '58735', '48066']
d-mannose 6-phosphate	['C00275', '17369', '48066']	['17369', 'C00275', '58735']	['C00275', '58735', '17369', '48066']	MNXM735950	['CHEBI:17369', 'chebi:13000', 'chebi:17369', 'chebi:4211', 'reactome:R-ALL-532562', 'reactomeM:R-ALL-532562']	d-mannose 6-phosphate	['C00275', '48066', '58735', '17369']	['4211', '13000', '17369']
acetoacetyl-acp	['C05744', '48051', '2393']	['2393', 'C05744']	['C05744', '48051', '2393']	MNXM727386	['bigg.metabolite:actACP', 'biggM:actACP', 'seed.compound:cpd11488', 'seedM:cpd11488']	acetoacetyl-acp	['48051', '2393', 'C05744']	[]
inositol-p-ceramide d (c24)	['60414']	['60414']	['60414']	MNXM527426	['CHEBI:60414', 'chebi:60414']	inositol-p-ceramide d (c24)	['60414']	['60414']
inositol-p-ceramide d (c24)	['60414']	['60414']	['60414']	MNXM57483	['metacyc.compound:CPD-16382', 'metacycM:CPD-16382', 'seed.compound:cpd31755', 'seedM:cpd31755']	inositol-p-ceramide d (c24)	['60414']	['CPD-16382']
bicarbonate	['C00288', '17544']	['C00288', '17544']	['C00288', '17544']	MNXM511926	['seed.compound:cpd29993', 'seedM:cpd29993']	bicarbonate	['17544', 'C00288']	[]
bicarbonate	['C00288', '17544']	['C00288', '17544']	['C00288', '17544']	MNXM60	['CHEBI:17544', 'bigg.metabolite:hco3', 'biggM:hco3', 'chebi:17544', 'kegg.compound:C00288', 'keggC:C00288', 'metacyc.compound:HCO3', 'metacycM:HCO3', 'reactome:R-ALL-111627', 'reactome:R-ALL-29896', 'reactome:R-ALL-425425', 'reactomeM:R-ALL-111627', 'reactomeM:R-ALL-29896', 'reactomeM:R-ALL-425425', 'sabiork.compound:1916', 'sabiorkM:1916', 'seed.compound:cpd00242', 'seedM:cpd00242']	bicarbonate	['17544', 'C00288']	['17544', 'HCO3', 'C00288']
(1->3)-beta-d-glucan	['37671', '28793', 'C00965', 'C00551', 'G10477']	['C00965', '37671', 'G10477']	['37671', '28793', 'C00965', 'C00551', 'G10477']	MNXM733730	['CHEBI:37671', 'chebi:37671', 'reactome:R-ALL-2186970', 'reactome:R-ALL-2239438', 'reactome:R-ALL-2855084', 'reactomeM:R-ALL-2186970', 'reactomeM:R-ALL-2239438', 'reactomeM:R-ALL-2855084']	(1->3)-beta-d-glucan	['C00965', 'C00551', '37671', '28793', 'G10477']	['37671']
dolichyl phosphate	['16214', '88766', 'C00110', 'G10622', 'C21212']	['57683', 'G10622', 'C00110', '16214', '88766', 'C21212']	['16214', '88766', 'C00110', 'G10622', '57683', 'C21212']	MNXM1088948	['rheaP:9517']	dolichyl phosphate	['88766', '16214', 'C00110', 'C21212', 'G10622', '57683']	[]
dolichyl phosphate	['16214', '88766', 'C00110', 'G10622', 'C21212']	['57683', 'G10622', 'C00110', '16214', '88766', 'C21212']	['16214', '88766', 'C00110', 'G10622', '57683', 'C21212']	MNXM731230	['CHEBI:16214', 'CHEBI:57683', 'chebi:14200', 'chebi:16214', 'chebi:23874', 'chebi:4693', 'chebi:57683', 'kegg.compound:C00110', 'keggC:C00110', 'keggC:M_C00110', 'reactome:R-ALL-162872', 'reactome:R-ALL-449299', 'reactome:R-ALL-449311', 'reactome:R-ALL-912287', 'reactomeM:R-ALL-162872', 'reactomeM:R-ALL-449299', 'reactomeM:R-ALL-449311', 'reactomeM:R-ALL-912287']	dolichyl phosphate	['88766', '16214', 'C00110', 'C21212', 'G10622', '57683']	['23874', '16214', '4693', 'C00110', '57683', '14200']
dolichyl phosphate	['16214', '88766', 'C00110', 'G10622', 'C21212']	['57683', 'G10622', 'C00110', '16214', '88766', 'C21212']	['16214', '88766', 'C00110', 'G10622', '57683', 'C21212']	MNXM731233	['sabiork.compound:5006', 'sabiorkM:5006']	dolichyl phosphate	['88766', '16214', 'C00110', 'C21212', 'G10622', '57683']	[]
dolichyl phosphate	['16214', '88766', 'C00110', 'G10622', 'C21212']	['57683', 'G10622', 'C00110', '16214', '88766', 'C21212']	['16214', '88766', 'C00110', 'G10622', '57683', 'C21212']	MNXM731234	['kegg.glycan:G10622', 'keggG:G10622', 'keggG:M_G10622']	dolichyl phosphate	['88766', '16214', 'C00110', 'C21212', 'G10622', '57683']	[]
s(8)-aminomethyldihydrolipoamide	['50622']	['50622']	['50622']	MNXM81220	['CHEBI:50622', 'bigg.metabolite:alpam', 'biggM:M_alpam', 'biggM:alpam', 'chebi:50622', 'hmdb:HMDB0006239', 'hmdb:HMDB06239', 'lipidmaps:LMFA08010025', 'lipidmapsM:LMFA08010025', 'seed.compound:cpd15217', 'seedM:M_cpd15217', 'seedM:cpd15217']	s(8)-aminomethyldihydrolipoamide	['50622']	['50622']
keto-phenylpyruvate	['18005', '30851', 'C00166']	['C00166', '30851', '18005', 'PHENYL-PYRUVATE']	['18005', '30851', 'C00166', 'PHENYL-PYRUVATE']	MNXM730221	['CHEBI:18005', 'CHEBI:30851', 'chebi:18005', 'chebi:30851', 'hmdb:HMDB0000205', 'kegg.compound:C00166', 'keggC:C00166', 'metacyc.compound:PHENYL-PYRUVATE', 'metacycM:PHENYL-PYRUVATE', 'reactome:R-ALL-2160466', 'reactomeM:R-ALL-2160466', 'sabiork.compound:1957', 'sabiorkM:1957', 'seed.compound:cpd00143', 'seedM:cpd00143']	keto-phenylpyruvate	['PHENYL-PYRUVATE', 'C00166', '30851', '18005']	['PHENYL-PYRUVATE', 'C00166', '30851', '18005']
2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine	['29114']	['29114', 'C01304']	['C01304', '29114']	MNXM1103734	['CHEBI:29114', 'chebi:29114']	2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine	['29114', 'C01304']	['29114']
iron	['18248', 'C00023']	['18248', 'C00023']	['18248', 'C00023']	MNXM147471	['bigg.metabolite:fe', 'biggM:M_fe', 'biggM:fe']	iron	['18248', 'C00023']	[]
5-o-(1-carboxyvinyl)-3-phosphoshikimic acid	['16257']	['16257', 'C01269', '57701']	['16257', 'C01269', '57701']	MNXM1365	['CHEBI:16257', 'chebi:16257']	5-o-(1-carboxyvinyl)-3-phosphoshikimic acid	['57701', '16257', 'C01269']	['16257']
lignoceric acid	['28866', 'C08320']	['31014', '28866', 'C08320', 'TETRACOSANOATE']	['28866', '31014', 'C08320', 'TETRACOSANOATE']	MNXM3297	['CHEBI:28866', 'bigg.metabolite:lgnc', 'biggM:lgnc', 'chebi:28866', 'hmdb:HMDB0002003', 'kegg.compound:C08320', 'keggC:C08320', 'lipidmaps:LMFA01010024', 'lipidmapsM:LMFA01010024', 'metacyc.compound:TETRACOSANOATE', 'metacycM:TETRACOSANOATE', 'reactome:R-ALL-879505', 'reactome:R-ALL-879605', 'reactomeM:R-ALL-879505', 'reactomeM:R-ALL-879605', 'sabiork.compound:10419', 'sabiorkM:10419', 'seed.compound:cpd05235', 'seedM:cpd05235']	lignoceric acid	['C08320', '28866', '31014', 'TETRACOSANOATE']	['C08320', '28866', 'TETRACOSANOATE']
(r)-3-hydroxybutanoyl-coa	['|CPD-650|', 'C03561', '57315', '15452']	['15452', 'C03561']	['|CPD-650|', 'C03561', '57315', '15452']	MNXM726347	['CHEBI:15452', 'chebi:15452', 'kegg.compound:C03561', 'keggC:C03561', 'lipidmaps:LMFA07050148', 'lipidmapsM:LMFA07050148', 'sabiork.compound:6700', 'sabiorkM:6700', 'seed.compound:cpd02234', 'seed.compound:cpd03043', 'seedM:cpd02234', 'seedM:cpd03043']	(r)-3-hydroxybutanoyl-coa	['C03561', '15452', '57315', 'CPD-650']	['C03561', '15452']
(r)-3-hydroxybutanoyl-coa	['|CPD-650|', 'C03561', '57315', '15452']	['15452', 'C03561']	['|CPD-650|', 'C03561', '57315', '15452']	MNXM726350	['hmdb:HMDB0001166']	(r)-3-hydroxybutanoyl-coa	['C03561', '15452', '57315', 'CPD-650']	[]
asn-trna(asn)	['29265', 'C03402']	['29265', 'C03402']	['C03402', '29265']	MNXM741178	['seed.compound:cpd12313', 'seedM:M_cpd12313', 'seedM:cpd12313']	asn-trna(asn)	['29265', 'C03402']	[]
asn-trna(asn)	['29265', 'C03402']	['29265', 'C03402']	['C03402', '29265']	MNXM741179	['CHEBI:29265', 'chebi:13084', 'chebi:13251', 'chebi:29265', 'chebi:6192']	asn-trna(asn)	['29265', 'C03402']	['6192', '13084', '29265', '13251']
2-hydroxyhexadecanal	['50626', '|CPD-14766|']	['50626', 'CPD-14766']	['CPD-14766', '50626', '|CPD-14766|']	MNXM35167	['CHEBI:50626', 'bigg.metabolite:hhxdcal', 'biggM:hhxdcal', 'chebi:50626', 'lipidmaps:LMFA06000252', 'lipidmapsM:LMFA06000252', 'metacyc.compound:CPD-14766', 'metacycM:CPD-14766', 'seed.compound:cpd34609', 'seedM:cpd34609']	2-hydroxyhexadecanal	['50626', 'CPD-14766']	['50626', 'CPD-14766']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM131116	['CHEBI:133246', 'chebi:133246']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['133246']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM257	['CHEBI:17013', 'chebi:17013', 'hmdb:HMDB0001227', 'metacyc.compound:TMP', 'metacycM:TMP', 'reactome:R-ALL-109292', 'reactome:R-ALL-109366', 'reactome:R-ALL-109509', 'reactomeM:R-ALL-109292', 'reactomeM:R-ALL-109366', 'reactomeM:R-ALL-109509']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['TMP', '17013']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM3570	['metacyc.compound:CPD-610', 'metacycM:CPD-610', 'seed.compound:cpd01622', 'seedM:cpd01622']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['CPD-610']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM662	['CHEBI:9533', 'chebi:9533', 'hmdb:HMDB0002666', 'kegg.compound:C01081', 'keggC:C01081', 'metacyc.compound:THIAMINE-P', 'metacycM:THIAMINE-P', 'sabiork.compound:1698', 'sabiorkM:1698', 'seed.compound:cpd00793', 'seedM:cpd00793']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['9533', 'THIAMINE-P', 'C01081']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM87343	['CHEBI:77120', 'chebi:77120']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['77120']
tmp	['17013', 'C01081', '9533', '46324', '133246', '45394']	['45394', '46324', 'C01081', '9533', '17013', '133246', 'C00364']	['C01081', '17013', '9533', '46324', 'C00364', '133246', '45394']	MNXM88041	['CHEBI:46324', 'chebi:46324']	tmp	['45394', '46324', 'C01081', 'C00364', '17013', '133246', '9533']	['46324']
tetrahydropteroyltri-l-glutamic acid	['17420']	['58140', '17420', 'C04144', '26920']	['17420', '58140', '26920', 'C04144']	MNXM1103841	['CHEBI:17420', 'chebi:17420']	tetrahydropteroyltri-l-glutamic acid	['17420', '26920', 'C04144', '58140']	['17420']
mannan	['28808', 'C00464']	['G10542', '28808', 'C00464']	['28808', 'C00464', 'G10542']	MNXM732280	['bigg.metabolite:mannan', 'biggM:M_mannan', 'biggM:mannan']	mannan	['28808', 'G10542', 'C00464']	[]
mannan	['28808', 'C00464']	['G10542', '28808', 'C00464']	['28808', 'C00464', 'G10542']	MNXM732282	['CHEBI:28808', 'chebi:25159', 'chebi:28808', 'chebi:6684', 'reactome:R-ALL-5621136', 'reactomeM:R-ALL-5621136']	mannan	['28808', 'G10542', 'C00464']	['25159', '28808', '6684']
mannan	['28808', 'C00464']	['G10542', '28808', 'C00464']	['28808', 'C00464', 'G10542']	MNXM732284	['seed.compound:cpd11685', 'seedM:M_cpd11685', 'seedM:cpd11685']	mannan	['28808', 'G10542', 'C00464']	[]
mannan	['28808', 'C00464']	['G10542', '28808', 'C00464']	['28808', 'C00464', 'G10542']	MNXM735376	['kegg.compound:C00464', 'keggC:C00464', 'keggC:M_C00464']	mannan	['28808', 'G10542', 'C00464']	['C00464']
2,5-diamino-6-(5-phosphono)ribitylamino-4(3h)-pyrimidinone	['52402']	['C18910', '52402']	['52402', 'C18910']	MNXM1099	['CHEBI:52402', 'chebi:52402']	2,5-diamino-6-(5-phosphono)ribitylamino-4(3h)-pyrimidinone	['C18910', '52402']	['52402']
6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol	['53056']	['G00146', '53056']	['G00146', '53056']	MNXM1644	['CHEBI:53056', 'chebi:53056']	6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol	['G00146', '53056']	['53056']
cis-hexadec-7-enoyl-coa	['88008']	['88008']	['88008']	MNXM1101257	['seed.compound:cpd16627', 'seedM:M_cpd16627', 'seedM:cpd16627']	cis-hexadec-7-enoyl-coa	['88008']	[]
3',5'-cyclic imp	['C00943', '27541']	['134197', 'C00943', '27541']	['134197', 'C00943', '27541']	MNXM9932	['CHEBI:134197', 'CHEBI:27541', 'chebi:1328', 'chebi:134197', 'chebi:19830', 'chebi:27541', 'chebi:84629', 'kegg.compound:C00943', 'keggC:C00943', 'keggC:M_C00943', 'metacyc.compound:CPD-19758', 'metacycM:CPD-19758', 'seed.compound:cpd00698', 'seedM:M_cpd00698', 'seedM:cpd00698']	3',5'-cyclic imp	['134197', 'C00943', '27541']	['C00943', 'CPD-19758', '1328', '84629', '134197', '27541', '19830']
tdp	['61377', '61417']	['61377', '61417']	['61377', '61417']	MNXM83408	['CHEBI:61377', 'CHEBI:61417', 'bigg.metabolite:tdp', 'biggM:M_tdp', 'biggM:tdp', 'chebi:61377', 'chebi:61417', 'sabiork.compound:21231', 'sabiorkM:21231']	tdp	['61417', '61377']	['61417', '61377']
1d-myo-inositol 1,4,5-trisphosphate	['16595', '|INOSITOL-1-4-5-TRISPHOSPHATE|', '203600', 'C01245']	['C01245', '16595', '203600']	['|INOSITOL-1-4-5-TRISPHOSPHATE|', '203600', '16595', 'C01245']	MNXM1103972	['CHEBI:16595', 'CHEBI:203600', 'chebi:11363', 'chebi:12892', 'chebi:12894', 'chebi:16595', 'chebi:19192', 'chebi:203600', 'chebi:4276', 'chebi:43249', 'hmdb:HMDB0001498', 'hmdb:HMDB01498', 'kegg.compound:C01245', 'keggC:C01245', 'keggC:M_C01245', 'metacyc.compound:INOSITOL-1-4-5-TRISPHOSPHATE', 'metacycM:INOSITOL-1-4-5-TRISPHOSPHATE', 'reactome:R-ALL-114520', 'reactome:R-ALL-139826', 'reactome:R-ALL-2023907', 'reactome:R-ALL-2024016', 'reactomeM:R-ALL-114520', 'reactomeM:R-ALL-139826', 'reactomeM:R-ALL-2023907', 'reactomeM:R-ALL-2024016', 'sabiork.compound:27435', 'sabiork.compound:5471', 'sabiorkM:27435', 'sabiorkM:5471', 'seed.compound:cpd00916', 'seedM:M_cpd00916', 'seedM:cpd00916']	1d-myo-inositol 1,4,5-trisphosphate	['C01245', 'INOSITOL-1-4-5-TRISPHOSPHATE', '203600', '16595']	['43249', '11363', '19192', '4276', '16595', '12894', '203600', 'C01245', 'INOSITOL-1-4-5-TRISPHOSPHATE', '12892']
4-amino-2-methyl-5-phosphomethylpyrimidine	['18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', 'C04556']	['C04556', '18032']	['18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', 'C04556']	MNXM1091947	['bigg.metabolite:4a2mpmpmd', 'biggM:4a2mpmpmd', 'biggM:M_4a2mpmpmd']	4-amino-2-methyl-5-phosphomethylpyrimidine	['18032', 'C04556', 'AMINO-HYDROXYMETHYL-METHYL-PYR-P', '58354']	[]
4-amino-2-methyl-5-phosphomethylpyrimidine	['18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', 'C04556']	['C04556', '18032']	['18032', '58354', '|AMINO-HYDROXYMETHYL-METHYL-PYR-P|', 'C04556']	MNXM1104392	['sabiork.compound:7398', 'sabiorkM:7398']	4-amino-2-methyl-5-phosphomethylpyrimidine	['18032', 'C04556', 'AMINO-HYDROXYMETHYL-METHYL-PYR-P', '58354']	[]
sn-glycero-3-phosphoserine	['64945', '64765']	['64945', '64765']	['64945', '64765']	MNXM741695	['CHEBI:64765', 'CHEBI:64945', 'chebi:64765', 'chebi:64945']	sn-glycero-3-phosphoserine	['64765', '64945']	['64765', '64945']
rna	['C00046', '33697']	['C00046', '33697']	['C00046', '33697']	MNXM90337	['CHEBI:18273', 'chebi:11126', 'chebi:18273', 'chebi:8755', 'kegg.compound:C00046', 'keggC:C00046', 'keggC:M_C00046', 'metacyc.compound:RNA-Holder', 'metacycM:RNA-Holder', 'sabiork.compound:1730', 'sabiork.compound:6652', 'sabiorkM:1730', 'sabiorkM:6652', 'seed.compound:cpd11613', 'seedM:M_cpd11613', 'seedM:cpd11613']	rna	['C00046', '33697']	['RNA-Holder', '18273', '8755', '11126', 'C00046']
alpha-d-glucosamine 6-phosphate	['|CPD-13469|', '47987', '15873', 'C00352', '75989']	['15873', 'C00352', '75989', 'CPD-13469']	['|CPD-13469|', 'CPD-13469', '47987', '15873', 'C00352', '75989']	MNXM1104066	['CHEBI:15873', 'CHEBI:47987', 'CHEBI:58725', 'CHEBI:75989', 'chebi:12317', 'chebi:15873', 'chebi:4164', 'chebi:42901', 'chebi:47987', 'chebi:58725', 'chebi:75989', 'hmdb:HMDB0001254', 'hmdb:HMDB01254', 'kegg.compound:C00352', 'keggC:C00352', 'keggC:M_C00352', 'metacyc.compound:CPD-13469', 'metacyc.compound:D-GLUCOSAMINE-6-P', 'metacycM:CPD-13469', 'metacycM:D-GLUCOSAMINE-6-P', 'reactome:R-ALL-449701', 'reactomeM:R-ALL-449701', 'sabiork.compound:1372', 'sabiork.compound:25299', 'sabiorkM:1372', 'sabiorkM:25299', 'seed.compound:cpd00288', 'seed.compound:cpd23898', 'seedM:M_cpd00288', 'seedM:M_cpd23898', 'seedM:cpd00288', 'seedM:cpd23898']	alpha-d-glucosamine 6-phosphate	['47987', '15873', 'CPD-13469', '75989', 'C00352']	['47987', '15873', '58725', '4164', 'CPD-13469', '42901', '75989', 'D-GLUCOSAMINE-6-P', '12317', 'C00352']
n,n'-diacetylchitobiosyldiphosphodolichol	['12427', 'C04537']	['12427', 'G00002', '57269', 'C04537']	['12427', 'C04537', '57269', 'G00002']	MNXM738982	['CHEBI:12427', 'CHEBI:57269', 'chebi:12427', 'chebi:57269', 'kegg.compound:C04537', 'keggC:C04537', 'keggC:M_C04537']	n,n'-diacetylchitobiosyldiphosphodolichol	['57269', '12427', 'C04537', 'G00002']	['57269', '12427', 'C04537']
n,n'-diacetylchitobiosyldiphosphodolichol	['12427', 'C04537']	['12427', 'G00002', '57269', 'C04537']	['12427', 'C04537', '57269', 'G00002']	MNXM738983	['hmdb:HMDB0001196', 'hmdb:HMDB01196']	n,n'-diacetylchitobiosyldiphosphodolichol	['57269', '12427', 'C04537', 'G00002']	[]
n,n'-diacetylchitobiosyldiphosphodolichol	['12427', 'C04537']	['12427', 'G00002', '57269', 'C04537']	['12427', 'C04537', '57269', 'G00002']	MNXM738984	['bigg.metabolite:chito2pdol', 'biggM:M_chito2pdol', 'biggM:chito2pdol']	n,n'-diacetylchitobiosyldiphosphodolichol	['57269', '12427', 'C04537', 'G00002']	[]
phosphatidylethanolamine	['C00350', '16038']	['44887', 'C00350', '16038']	['C00350', '44887', '16038']	MNXM1093921	['bigg.metabolite:pe_LM', 'biggM:M_pe_LM', 'biggM:pe_LM']	phosphatidylethanolamine	['16038', 'C00350', '44887']	[]
phosphatidylethanolamine	['C00350', '16038']	['44887', 'C00350', '16038']	['C00350', '44887', '16038']	MNXM115	['CHEBI:16038', 'CHEBI:45210', 'CHEBI:57613', 'SLM:000055213', 'bigg.metabolite:pe_hs', 'biggM:M_pe_hs', 'biggM:pe_hs', 'chebi:12701', 'chebi:14803', 'chebi:16038', 'chebi:26030', 'chebi:26031', 'chebi:45210', 'chebi:57613', 'chebi:7661', 'chebi:8129', 'kegg.compound:C00350', 'keggC:C00350', 'keggC:M_C00350', 'reactome:R-ALL-1500581', 'reactome:R-ALL-1524083', 'reactome:R-ALL-1602375', 'reactome:R-ALL-3234112', 'reactome:R-ALL-939760', 'reactome:R-ALL-947595', 'reactomeM:R-ALL-1500581', 'reactomeM:R-ALL-1524083', 'reactomeM:R-ALL-1602375', 'reactomeM:R-ALL-3234112', 'reactomeM:R-ALL-939760', 'reactomeM:R-ALL-947595', 'sabiork.compound:5052', 'sabiorkM:5052', 'seed.compound:cpd11456', 'seedM:M_cpd11456', 'seedM:cpd11456', 'slm:000055213']	phosphatidylethanolamine	['16038', 'C00350', '44887']	['7661', '57613', '26030', '12701', '16038', '45210', '26031', '8129', '14803', 'C00350']
phosphatidylethanolamine	['C00350', '16038']	['44887', 'C00350', '16038']	['C00350', '44887', '16038']	MNXM162287	['bigg.metabolite:pe_cho', 'biggM:M_pe_cho', 'biggM:pe_cho']	phosphatidylethanolamine	['16038', 'C00350', '44887']	[]
deamido-nad(+)	['18304', 'C00857']	['18304', 'C00857', '58437']	['18304', 'C00857', '58437']	MNXM1103301	['CHEBI:14105', 'CHEBI:18304', 'CHEBI:58437', 'chebi:14103', 'chebi:14104', 'chebi:14105', 'chebi:18304', 'chebi:23567', 'chebi:4340', 'chebi:58437', 'hmdb:HMDB0001179', 'hmdb:HMDB01179', 'kegg.compound:C00857', 'keggC:C00857', 'keggC:M_C00857', 'metacyc.compound:DEAMIDO-NAD', 'metacycM:DEAMIDO-NAD', 'reactome:R-ALL-197256', 'reactome:R-ALL-200499', 'reactomeM:R-ALL-197256', 'reactomeM:R-ALL-200499', 'sabiork.compound:1349', 'sabiorkM:1349', 'seed.compound:cpd00638', 'seedM:M_cpd00638', 'seedM:cpd00638']	deamido-nad(+)	['58437', 'C00857', '18304']	['14105', 'C00857', '23567', '4340', '14103', 'DEAMIDO-NAD', '18304', '58437', '14104']
hexaprenyl diphosphate	['|ALL-TRANS-HEXAPRENYL-DIPHOSPHATE|', '58179', '17528', '53047', 'C01230']	['53047']	['|ALL-TRANS-HEXAPRENYL-DIPHOSPHATE|', '58179', '17528', '53047', 'C01230']	MNXM726464	['CHEBI:53047', 'chebi:53047']	hexaprenyl diphosphate	['58179', 'ALL-TRANS-HEXAPRENYL-DIPHOSPHATE', 'C01230', '17528', '53047']	['53047']
(1->6)-beta-d-glucan	['27380', 'C02493']	['C02493', '27380']	['27380', 'C02493']	MNXM733730	['CHEBI:27380', 'chebi:27380']	(1->6)-beta-d-glucan	['C02493', '27380']	['27380']
biomass	[]	[]	[]	BIOMASS	['BIOMASS', 'mnx:BIOMASS', 'seed.compound:cpd11416', 'seedM:M_cpd11416', 'seedM:cpd11416']	biomass	[]	[]
ceramide-2 (c24)	[]	[]	[]	MNXM64019	['metacyc.compound:CPD-16355', 'metacycM:CPD-16355', 'seed.compound:cpd33635', 'seedM:cpd33635']	ceramide-2 (c24)	[]	['CPD-16355']
but-1-ene-1,2,4-tricarboxylic acid	['C04002', '17516']	['58174', 'C04002', '17516']	['C04002', '58174', '17516']	MNXM920	['CHEBI:17516', 'chebi:17516', 'hmdb:HMDB0060320', 'lipidmaps:LMFA01030999', 'lipidmapsM:LMFA01030999']	but-1-ene-1,2,4-tricarboxylic acid	['58174', 'C04002', '17516']	['17516']
inositol-p-ceramide b' (c26)	['60409']	['60409', '60412']	['60409', '60412']	MNXM57475	['CHEBI:60409', 'chebi:60409', 'metacyc.compound:CPD-16378', 'metacycM:CPD-16378', 'seed.compound:cpd33943', 'seedM:cpd33943']	inositol-p-ceramide b' (c26)	['60412', '60409']	['CPD-16378', '60409']
protoporphyrin	['|PROTOPORPHYRIN_IX|', 'C02191', '57306', '15430']	['C02191', 'PROTOPORPHYRIN_IX', '15430']	['15430', 'C02191', '57306', '|PROTOPORPHYRIN_IX|', 'PROTOPORPHYRIN_IX']	MNXM734551	['seed.compound:cpd01476', 'seedM:M_cpd01476', 'seedM:cpd01476']	protoporphyrin	['15430', 'PROTOPORPHYRIN_IX', '57306', 'C02191']	[]
