Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
squalene	['C00751', '15440', '|SQUALENE|']	['C00751', '15440']	['C00751', '15440', '|SQUALENE|']	MNXM1104376	['CHEBI:15440', 'SLM:000000309', 'bigg.metabolite:sql', 'biggM:M_sql', 'biggM:sql', 'chebi:10795', 'chebi:10843', 'chebi:15104', 'chebi:15440', 'chebi:26746', 'chebi:9245', 'kegg.compound:C00751', 'keggC:C00751', 'keggC:M_C00751', 'metacyc.compound:SQUALENE', 'metacycM:SQUALENE', 'reactome:R-ALL-191269', 'reactomeM:R-ALL-191269', 'seed.compound:cpd00559', 'seedM:M_cpd00559', 'seedM:cpd00559', 'slm:000000309']	squalene	['C00751', 'SQUALENE', '15440']	['10795', '9245', '10843', 'SQUALENE', 'C00751', '26746', '15104', '15440']
squalene	['C00751', '15440', '|SQUALENE|']	['C00751', '15440']	['C00751', '15440', '|SQUALENE|']	MNXM1104377	['lipidmaps:LMPR0106010002', 'lipidmapsM:LMPR0106010002']	squalene	['C00751', 'SQUALENE', '15440']	[]
squalene	['C00751', '15440', '|SQUALENE|']	['C00751', '15440']	['C00751', '15440', '|SQUALENE|']	MNXM733533	['hmdb:HMDB0000256', 'hmdb:HMDB00256']	squalene	['C00751', 'SQUALENE', '15440']	[]
squalene	['C00751', '15440', '|SQUALENE|']	['C00751', '15440']	['C00751', '15440', '|SQUALENE|']	MNXM733534	['sabiork.compound:5212', 'sabiorkM:5212']	squalene	['C00751', 'SQUALENE', '15440']	[]
l-cysteine	['C00097', '|CYS|', '17561', '35235']	['C00097', '35235', '29950', '17561']	['|CYS|', '35235', 'C00097', '17561', '29950']	MNXM738068	['CHEBI:17561', 'CHEBI:32442', 'CHEBI:32443', 'CHEBI:32445', 'CHEBI:35235', 'bigg.metabolite:cys__L', 'biggM:M_cys__L', 'biggM:cys-L', 'biggM:cys__L', 'chebi:13095', 'chebi:17561', 'chebi:21261', 'chebi:32442', 'chebi:32443', 'chebi:32445', 'chebi:35235', 'chebi:41227', 'chebi:41700', 'chebi:41768', 'chebi:41781', 'chebi:41811', 'chebi:6207', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/02361658-c991-436f-ba62-fafbccfdae5e', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/02361658-c991-436f-ba62-fafbccfdae5e', 'hmdb:HMDB0000574', 'hmdb:HMDB00574', 'kegg.compound:C00097', 'kegg.drug:D00026', 'keggC:C00097', 'keggC:M_C00097', 'keggD:D00026', 'keggD:M_D00026', 'metacyc.compound:CYS', 'metacycM:CYS', 'reactome:R-ALL-111707', 'reactome:R-ALL-352016', 'reactome:R-ALL-379721', 'reactome:R-ALL-5668576', 'reactomeM:R-ALL-111707', 'reactomeM:R-ALL-352016', 'reactomeM:R-ALL-379721', 'reactomeM:R-ALL-5668576', 'sabiork.compound:78', 'sabiorkM:78', 'seed.compound:cpd00084', 'seedM:M_cpd00084', 'seedM:cpd00084']	l-cysteine	['CYS', '35235', 'C00097', '29950', '17561']	['41768', '21261', '41227', '41700', '35235', '32442', 'CYS', '13095', 'C00097', '32445', '41811', '41781', '6207', '17561', '32443']
7-dehydrodesmosterol	['C05107', '|CPD-8646|', '27910']	['C05107', '27910']	['C05107', '|CPD-8646|', '27910']	MNXM941	['CHEBI:27910', 'SLM:000000461', 'bigg.metabolite:ddsmsterol', 'biggM:ddsmsterol', 'chebi:27910', 'hmdb:HMDB0003896', 'kegg.compound:C05107', 'keggC:C05107', 'metacyc.compound:CPD-8646', 'metacycM:CPD-8646', 'reactome:R-ALL-195655', 'reactomeM:R-ALL-195655', 'seed.compound:cpd03037', 'seedM:cpd03037', 'slm:000000461']	7-dehydrodesmosterol	['C05107', 'CPD-8646', '27910']	['C05107', 'CPD-8646', '27910']
carbamoyl phosphate	['17672', '|CARBAMOYL-P|', '58228', 'C00169']	['17672', '58228', 'C00169']	['|CARBAMOYL-P|', '17672', 'C00169', '58228']	MNXM1092721	['bigg.metabolite:cmylphosph', 'biggM:M_cmylphosph', 'biggM:cmylphosph']	carbamoyl phosphate	['17672', 'C00169', '58228', 'CARBAMOYL-P']	[]
carbamoyl phosphate	['17672', '|CARBAMOYL-P|', '58228', 'C00169']	['17672', '58228', 'C00169']	['|CARBAMOYL-P|', '17672', 'C00169', '58228']	MNXM138	['CHEBI:17672', 'CHEBI:58228', 'bigg.metabolite:cbp', 'biggM:M_cbp', 'biggM:cbp', 'chebi:13942', 'chebi:17672', 'chebi:23005', 'chebi:3389', 'chebi:41567', 'chebi:58228', 'hmdb:HMDB0001096', 'hmdb:HMDB01096', 'kegg.compound:C00169', 'keggC:C00169', 'keggC:M_C00169', 'metacyc.compound:CARBAMOYL-P', 'metacycM:CARBAMOYL-P', 'reactome:R-ALL-111647', 'reactome:R-ALL-29676', 'reactomeM:R-ALL-111647', 'reactomeM:R-ALL-29676', 'sabiork.compound:1311', 'sabiorkM:1311', 'seed.compound:cpd00146', 'seedM:M_cpd00146', 'seedM:cpd00146']	carbamoyl phosphate	['17672', 'C00169', '58228', 'CARBAMOYL-P']	['3389', '41567', 'C00169', '17672', '58228', '13942', '23005', 'CARBAMOYL-P']
gdp	['C00035', 'G10620', '|GDP|', '17552', '58189']	['G10620', 'C00035', '58189', '17552']	['C00035', 'G10620', '|GDP|', '17552', '58189']	MNXM1103285	['bigg.metabolite:gdp', 'biggM:M_gdp', 'biggM:gdp']	gdp	['58189', '17552', 'GDP', 'G10620', 'C00035']	[]
gdp	['C00035', 'G10620', '|GDP|', '17552', '58189']	['G10620', 'C00035', '58189', '17552']	['C00035', 'G10620', '|GDP|', '17552', '58189']	MNXM1103286	['CHEBI:17552', 'CHEBI:58189', 'CHEBI:65180', 'chebi:13327', 'chebi:14379', 'chebi:17552', 'chebi:24448', 'chebi:42738', 'chebi:5212', 'chebi:58189', 'chebi:65180', 'hmdb:HMDB0001201', 'hmdb:HMDB01201', 'kegg.compound:C00035', 'keggC:C00035', 'keggC:M_C00035', 'metacyc.compound:GDP', 'metacycM:GDP', 'reactome:R-ALL-111349', 'reactome:R-ALL-113525', 'reactome:R-ALL-114549', 'reactome:R-ALL-114622', 'reactome:R-ALL-114623', 'reactome:R-ALL-1467290', 'reactome:R-ALL-1996292', 'reactome:R-ALL-205689', 'reactome:R-ALL-29420', 'reactome:R-ALL-5617810', 'reactomeM:R-ALL-111349', 'reactomeM:R-ALL-113525', 'reactomeM:R-ALL-114549', 'reactomeM:R-ALL-114622', 'reactomeM:R-ALL-114623', 'reactomeM:R-ALL-1467290', 'reactomeM:R-ALL-1996292', 'reactomeM:R-ALL-205689', 'reactomeM:R-ALL-29420', 'reactomeM:R-ALL-5617810', 'sabiork.compound:1280', 'sabiorkM:1280', 'seed.compound:cpd00031', 'seedM:M_cpd00031', 'seedM:cpd00031']	gdp	['58189', '17552', 'GDP', 'G10620', 'C00035']	['58189', '24448', '42738', '17552', '5212', 'GDP', '14379', '13327', '65180', 'C00035']
gdp	['C00035', 'G10620', '|GDP|', '17552', '58189']	['G10620', 'C00035', '58189', '17552']	['C00035', 'G10620', '|GDP|', '17552', '58189']	MNXM1103287	['kegg.glycan:G10620', 'keggG:G10620', 'keggG:M_G10620']	gdp	['58189', '17552', 'GDP', 'G10620', 'C00035']	[]
cdp	['C00112', '3611', '58069', '|CDP|', '17239']	['17239', '3611', 'C00112', '58069']	['C00112', '3611', '58069', '|CDP|', '17239']	MNXM1102191	['bigg.metabolite:cdp', 'biggM:M_cdp', 'biggM:cdp']	cdp	['58069', '17239', 'CDP', 'C00112', '3611']	[]
cdp	['C00112', '3611', '58069', '|CDP|', '17239']	['17239', '3611', 'C00112', '58069']	['C00112', '3611', '58069', '|CDP|', '17239']	MNXM1102192	['CHEBI:17239', 'CHEBI:58069', 'chebi:13254', 'chebi:17239', 'chebi:23519', 'chebi:3260', 'chebi:41451', 'chebi:58069', 'hmdb:HMDB0001546', 'hmdb:HMDB01546', 'kegg.compound:C00112', 'keggC:C00112', 'keggC:M_C00112', 'metacyc.compound:CDP', 'metacycM:CDP', 'reactome:R-ALL-110094', 'reactome:R-ALL-110638', 'reactome:R-ALL-111809', 'reactomeM:R-ALL-110094', 'reactomeM:R-ALL-110638', 'reactomeM:R-ALL-111809', 'seed.compound:cpd00096', 'seedM:M_cpd00096', 'seedM:cpd00096']	cdp	['58069', '17239', 'CDP', 'C00112', '3611']	['41451', '58069', '23519', '3260', 'CDP', 'C00112', '17239', '13254']
glycine	['57305', '|GLY|', 'C00037', '15428']	['29947', 'C00037', '15428', '57305']	['57305', '29947', 'C00037', '15428', '|GLY|']	MNXM29	['CHEBI:132194', 'CHEBI:15428', 'CHEBI:32507', 'CHEBI:32508', 'CHEBI:57305', 'bigg.metabolite:gly', 'biggM:M_gly', 'biggM:gly', 'chebi:10792', 'chebi:132194', 'chebi:14344', 'chebi:15428', 'chebi:24368', 'chebi:32507', 'chebi:32508', 'chebi:42964', 'chebi:5460', 'chebi:57305', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19441357-44af-48e1-b5ac-0e48c8dcbb87', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/870d7ca5-6659-40eb-8b5d-858bd29cddaa', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19441357-44af-48e1-b5ac-0e48c8dcbb87', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/870d7ca5-6659-40eb-8b5d-858bd29cddaa', 'hmdb:HMDB0000123', 'hmdb:HMDB00123', 'kegg.compound:C00037', 'kegg.drug:D00011', 'keggC:C00037', 'keggC:M_C00037', 'keggD:D00011', 'keggD:M_D00011', 'metacyc.compound:GLY', 'metacycM:GLY', 'reactome:R-ALL-113545', 'reactome:R-ALL-159549', 'reactome:R-ALL-193446', 'reactome:R-ALL-266029', 'reactome:R-ALL-29424', 'reactome:R-ALL-428557', 'reactomeM:R-ALL-113545', 'reactomeM:R-ALL-159549', 'reactomeM:R-ALL-193446', 'reactomeM:R-ALL-266029', 'reactomeM:R-ALL-29424', 'reactomeM:R-ALL-428557', 'sabiork.compound:66', 'sabiorkM:66', 'seed.compound:cpd00033', 'seedM:M_cpd00033', 'seedM:cpd00033']	glycine	['29947', '15428', '57305', 'GLY', 'C00037']	['24368', '14344', '32508', '15428', '42964', '57305', '5460', 'GLY', '32507', '10792', '132194', 'C00037']
phosphate	['|Pi|', '26078', '43474', 'C00009', '18367']	['18367', '26078', '43474', '35780', 'C00009', '26020', '14792']	['|Pi|', '26020', '35780', '26078', '14792', '43474', 'C00009', '18367']	MNXM9	['CHEBI:18367', 'CHEBI:26020', 'CHEBI:26078', 'CHEBI:35780', 'CHEBI:39745', 'CHEBI:43474', 'bigg.metabolite:pi', 'biggM:M_pi', 'biggM:pi', 'chebi:14791', 'chebi:18367', 'chebi:26020', 'chebi:26078', 'chebi:29137', 'chebi:29139', 'chebi:35780', 'chebi:39739', 'chebi:39745', 'chebi:43470', 'chebi:43474', 'chebi:45024', 'chebi:7793', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c581b2ce-6238-45de-abc0-60ca8d47ed04', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/ad82c39b-2edb-4953-b971-79a2d2ea6e26', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/aac01fea-4223-49c1-8b12-cd50f11ebfc8', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/db5219ee-60cb-4370-b066-340c9faf069c', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c581b2ce-6238-45de-abc0-60ca8d47ed04', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/ad82c39b-2edb-4953-b971-79a2d2ea6e26', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/aac01fea-4223-49c1-8b12-cd50f11ebfc8', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/db5219ee-60cb-4370-b066-340c9faf069c', 'hmdb:HMDB0000973', 'hmdb:HMDB0001429', 'hmdb:HMDB0002105', 'hmdb:HMDB0002142', 'hmdb:HMDB0005947', 'hmdb:HMDB00973', 'hmdb:HMDB01429', 'hmdb:HMDB02105', 'hmdb:HMDB02142', 'hmdb:HMDB05947', 'kegg.compound:C00009', 'kegg.drug:D05467', 'keggC:C00009', 'keggC:M_C00009', 'keggD:D05467', 'keggD:M_D05467', 'metacyc.compound:CPD-16459', 'metacyc.compound:CPD-20124', 'metacyc.compound:PHOSPHATE-GROUP', 'metacyc.compound:Pi', 'metacycM:CPD-16459', 'metacycM:CPD-20124', 'metacycM:PHOSPHATE-GROUP', 'metacycM:Pi', 'reactome:R-ALL-109277', 'reactome:R-ALL-1132287', 'reactome:R-ALL-113548', 'reactome:R-ALL-113550', 'reactome:R-ALL-113551', 'reactome:R-ALL-114640', 'reactome:R-ALL-2255331', 'reactome:R-ALL-29372', 'reactome:R-ALL-5228339', 'reactome:R-ALL-947590', 'reactomeM:R-ALL-109277', 'reactomeM:R-ALL-1132287', 'reactomeM:R-ALL-113548', 'reactomeM:R-ALL-113550', 'reactomeM:R-ALL-113551', 'reactomeM:R-ALL-114640', 'reactomeM:R-ALL-2255331', 'reactomeM:R-ALL-29372', 'reactomeM:R-ALL-5228339', 'reactomeM:R-ALL-947590', 'sabiork.compound:36', 'sabiorkM:36', 'seed.compound:cpd00009', 'seed.compound:cpd27787', 'seedM:M_cpd00009', 'seedM:M_cpd27787', 'seedM:cpd00009', 'seedM:cpd27787']	phosphate	['26020', '26078', '35780', 'C00009', '43474', '18367', '14792', 'Pi']	['PHOSPHATE-GROUP', '26020', '43470', '26078', '39739', '35780', '7793', 'CPD-16459', '39745', '14791', '29137', '29139', '43474', 'C00009', 'CPD-20124', '18367', 'Pi', '45024']
14-demethyllanosterol	['C05108', '|44-DIMETHYL-824-CHOLESTADIENOL|', '18364']	['18364', 'C05108']	['C05108', '|44-DIMETHYL-824-CHOLESTADIENOL|', '18364']	MNXM37116	['hmdb:HMDB0001286']	14-demethyllanosterol	['44-DIMETHYL-824-CHOLESTADIENOL', '18364', 'C05108']	[]
14-demethyllanosterol	['C05108', '|44-DIMETHYL-824-CHOLESTADIENOL|', '18364']	['18364', 'C05108']	['C05108', '|44-DIMETHYL-824-CHOLESTADIENOL|', '18364']	MNXM728840	['CHEBI:18364', 'chebi:18364', 'kegg.compound:C05108', 'keggC:C05108', 'lipidmaps:LMST01010176', 'lipidmapsM:LMST01010176', 'metacyc.compound:44-DIMETHYL-824-CHOLESTADIENOL', 'metacycM:44-DIMETHYL-824-CHOLESTADIENOL', 'reactome:R-ALL-194633', 'reactome:R-ALL-194704', 'reactomeM:R-ALL-194633', 'reactomeM:R-ALL-194704', 'seed.compound:cpd03038', 'seedM:cpd03038']	14-demethyllanosterol	['44-DIMETHYL-824-CHOLESTADIENOL', '18364', 'C05108']	['18364', '44-DIMETHYL-824-CHOLESTADIENOL', 'C05108']
putrescine	['17148', 'C00134', '|PUTRESCINE|', '326268']	['C00134', 'PUTRESCINE', '326268', '17148']	['|PUTRESCINE|', '17148', '326268', 'C00134', 'PUTRESCINE']	MNXM118	['CHEBI:17148', 'CHEBI:326268', 'bigg.metabolite:ptrc', 'biggM:M_ptrc', 'biggM:ptrc', 'chebi:14972', 'chebi:17148', 'chebi:26405', 'chebi:326268', 'chebi:45092', 'chebi:8650', 'hmdb:HMDB0001414', 'hmdb:HMDB0060243', 'hmdb:HMDB01414', 'hmdb:HMDB60243', 'kegg.compound:C00134', 'keggC:C00134', 'keggC:M_C00134', 'metacyc.compound:PUTRESCINE', 'metacycM:PUTRESCINE', 'reactome:R-ALL-141350', 'reactome:R-ALL-29610', 'reactomeM:R-ALL-141350', 'reactomeM:R-ALL-29610', 'sabiork.compound:1941', 'sabiorkM:1941', 'seed.compound:cpd00118', 'seed.compound:cpd12215', 'seedM:M_cpd00118', 'seedM:M_cpd12215', 'seedM:cpd00118', 'seedM:cpd12215']	putrescine	['C00134', '17148', 'PUTRESCINE', '326268']	['326268', '17148', '26405', '14972', 'PUTRESCINE', 'C00134', '45092', '8650']
(s)-dihydroorotate	['30864', '|DI-H-OROTATE|', '17025', 'C00337']	['30864', '17025', 'DI-H-OROTATE', 'C00337']	['30864', 'C00337', 'DI-H-OROTATE', '|DI-H-OROTATE|', '17025']	MNXM252	['CHEBI:17025', 'CHEBI:30864', 'bigg.metabolite:dhor__S', 'biggM:M_dhor__S', 'biggM:dhor__S', 'chebi:11063', 'chebi:17025', 'chebi:18777', 'chebi:18778', 'chebi:30864', 'chebi:417', 'chebi:42132', 'hmdb:HMDB0003349', 'hmdb:HMDB03349', 'kegg.compound:C00337', 'keggC:C00337', 'keggC:M_C00337', 'metacyc.compound:DI-H-OROTATE', 'metacycM:DI-H-OROTATE', 'reactome:R-ALL-76630', 'reactomeM:R-ALL-76630', 'sabiork.compound:2022', 'sabiorkM:2022', 'seed.compound:cpd00282', 'seedM:M_cpd00282', 'seedM:cpd00282']	(s)-dihydroorotate	['17025', 'C00337', 'DI-H-OROTATE', '30864']	['17025', '11063', '417', '18778', '42132', '30864', 'DI-H-OROTATE', 'C00337', '18777']
(r)-5-phosphomevalonate	['58146', '17436', 'C01107', '|CPD-499|']	['C01107', '17436', '58146']	['58146', '17436', 'C01107', '|CPD-499|']	MNXM738283	['CHEBI:17436', 'CHEBI:58146', 'SLM:000000301', 'bigg.metabolite:5pmev', 'biggM:5pmev', 'biggM:M_5pmev', 'chebi:10990', 'chebi:10991', 'chebi:17436', 'chebi:18675', 'chebi:333', 'chebi:58146', 'hmdb:HMDB0001343', 'hmdb:HMDB01343', 'kegg.compound:C01107', 'keggC:C01107', 'keggC:M_C01107', 'lipidmaps:LMFA01050415', 'lipidmapsM:LMFA01050415', 'metacyc.compound:CPD-499', 'metacycM:CPD-499', 'reactome:R-ALL-191296', 'reactomeM:R-ALL-191296', 'seed.compound:cpd00812', 'seedM:M_cpd00812', 'seedM:cpd00812', 'slm:000000301']	(r)-5-phosphomevalonate	['C01107', '58146', 'CPD-499', '17436']	['10991', '10990', 'C01107', '58146', 'CPD-499', '18675', '333', '17436']
(r)-5-phosphomevalonate	['58146', '17436', 'C01107', '|CPD-499|']	['C01107', '17436', '58146']	['58146', '17436', 'C01107', '|CPD-499|']	MNXM738284	['sabiork.compound:5389', 'sabiorkM:5389']	(r)-5-phosphomevalonate	['C01107', '58146', 'CPD-499', '17436']	[]
zymosterol	['18252', '|ZYMOSTEROL|', 'C05437']	['18252', 'C05437']	['18252', '|ZYMOSTEROL|', 'C05437']	MNXM738370	['sabiork.compound:7910', 'sabiorkM:7910']	zymosterol	['C05437', 'ZYMOSTEROL', '18252']	[]
palmitoyl-coa	['C00154', '57379', '15525', '|PALMITYL-COA|']	['15525', 'C00154']	['C00154', '57379', '15525', '|PALMITYL-COA|']	MNXM1093693	['bigg.metabolite:palmcoa', 'biggM:M_palmcoa', 'biggM:palmcoa']	palmitoyl-coa	['57379', 'C00154', '15525', 'PALMITYL-COA']	[]
nadh	['C00004', '16908', '|NADH|', '57945']	['C00004', '16908', '57945']	['C00004', '16908', '|NADH|', '57945']	MNXM10	['CHEBI:16908', 'CHEBI:57945', 'bigg.metabolite:nadh', 'biggM:M_nadh', 'biggM:nadh', 'chebi:13395', 'chebi:13396', 'chebi:16908', 'chebi:21902', 'chebi:44216', 'chebi:57945', 'chebi:7423', 'hmdb:HMDB0001487', 'hmdb:HMDB01487', 'kegg.compound:C00004', 'keggC:C00004', 'keggC:M_C00004', 'metacyc.compound:NADH', 'metacycM:NADH', 'reactome:R-ALL-192305', 'reactome:R-ALL-194697', 'reactome:R-ALL-29362', 'reactome:R-ALL-73473', 'reactomeM:R-ALL-192305', 'reactomeM:R-ALL-194697', 'reactomeM:R-ALL-29362', 'reactomeM:R-ALL-73473', 'sabiork.compound:38', 'sabiorkM:38', 'seed.compound:cpd00004', 'seedM:M_cpd00004', 'seedM:cpd00004']	nadh	['16908', 'C00004', '57945', 'NADH']	['21902', '13396', '16908', '7423', '57945', '13395', '44216', 'C00004', 'NADH']
glutathione	['|GLUTATHIONE|', '16856', '57925', 'C00051']	['GLUTATHIONE', 'C00051', '57925', '16856', '11094', '11107']	['|GLUTATHIONE|', '16856', '11094', '57925', '11107', 'C00051', 'GLUTATHIONE']	MNXM738319	['CHEBI:16856', 'CHEBI:57925', 'bigg.metabolite:gthrd', 'biggM:M_gthrd', 'biggM:gthrd', 'chebi:12402', 'chebi:14327', 'chebi:16856', 'chebi:24334', 'chebi:42873', 'chebi:43049', 'chebi:5437', 'chebi:57925', 'hmdb:HMDB0000125', 'hmdb:HMDB0001463', 'hmdb:HMDB0006960', 'hmdb:HMDB00125', 'hmdb:HMDB01463', 'hmdb:HMDB06960', 'kegg.compound:C00051', 'kegg.drug:D00014', 'keggC:C00051', 'keggC:M_C00051', 'keggD:D00014', 'keggD:M_D00014', 'metacyc.compound:GLUTATHIONE', 'metacycM:GLUTATHIONE', 'reactome:R-ALL-1247892', 'reactome:R-ALL-1500783', 'reactome:R-ALL-158543', 'reactome:R-ALL-1655887', 'reactome:R-ALL-2239524', 'reactome:R-ALL-29450', 'reactomeM:R-ALL-1247892', 'reactomeM:R-ALL-1500783', 'reactomeM:R-ALL-158543', 'reactomeM:R-ALL-1655887', 'reactomeM:R-ALL-2239524', 'reactomeM:R-ALL-29450', 'sabiork.compound:1926', 'sabiorkM:1926', 'seed.compound:cpd00042', 'seedM:M_cpd00042', 'seedM:cpd00042']	glutathione	['16856', 'C00051', '11107', '57925', 'GLUTATHIONE', '11094']	['14327', '16856', '12402', '24334', 'C00051', '43049', '42873', '57925', 'GLUTATHIONE', '5437']
oxygen	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	['C00007', '25805', '15379']	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	MNXM511930	['seed.compound:cpd29999', 'seedM:cpd29999']	oxygen	['15379', 'C00007', '25805', 'OXYGEN-MOLECULE']	[]
oxygen	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	['C00007', '25805', '15379']	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	MNXM729968	['CHEBI:25805', 'chebi:25805']	oxygen	['15379', 'C00007', '25805', 'OXYGEN-MOLECULE']	['25805']
oxygen	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	['C00007', '25805', '15379']	['25805', '|OXYGEN-MOLECULE|', 'C00007', '15379']	MNXM735438	['CHEBI:15379', 'chebi:15379', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/d5d12248-82d3-4cf3-b7d0-2e3d096768b4', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/d5d12248-82d3-4cf3-b7d0-2e3d096768b4', 'hmdb:HMDB0001377', 'kegg.compound:C00007', 'keggC:C00007', 'metacyc.compound:OXYGEN-MOLECULE', 'metacycM:OXYGEN-MOLECULE', 'reactome:R-ALL-113533', 'reactome:R-ALL-113534', 'reactome:R-ALL-113535', 'reactome:R-ALL-113685', 'reactome:R-ALL-1236709', 'reactome:R-ALL-189461', 'reactome:R-ALL-2230955', 'reactome:R-ALL-29368', 'reactome:R-ALL-351593', 'reactome:R-ALL-352327', 'reactome:R-ALL-5668566', 'reactomeM:R-ALL-113533', 'reactomeM:R-ALL-113534', 'reactomeM:R-ALL-113535', 'reactomeM:R-ALL-113685', 'reactomeM:R-ALL-1236709', 'reactomeM:R-ALL-189461', 'reactomeM:R-ALL-2230955', 'reactomeM:R-ALL-29368', 'reactomeM:R-ALL-351593', 'reactomeM:R-ALL-352327', 'reactomeM:R-ALL-5668566', 'sabiork.compound:1264', 'sabiorkM:1264', 'seed.compound:cpd00007', 'seedM:cpd00007']	oxygen	['15379', 'C00007', '25805', 'OXYGEN-MOLECULE']	['15379', 'C00007', 'OXYGEN-MOLECULE']
geranyl diphosphate	['58057', '|GERANYL-PP|', '17211', 'C00341']	['C00341', '17211', '58057']	['58057', '|GERANYL-PP|', 'C00341', '17211']	MNXM100	['CHEBI:17211', 'CHEBI:58057', 'SLM:000000305', 'bigg.metabolite:grdp', 'biggM:grdp', 'chebi:17211', 'chebi:58057', 'hmdb:HMDB0001285', 'kegg.compound:C00341', 'keggC:C00341', 'lipidmaps:LMPR0102010001', 'lipidmapsM:LMPR0102010001', 'metacyc.compound:GERANYL-PP', 'metacycM:GERANYL-PP', 'reactome:R-ALL-191409', 'reactomeM:R-ALL-191409', 'sabiork.compound:5050', 'sabiorkM:5050', 'seed.compound:cpd00283', 'seedM:cpd00283', 'slm:000000305']	geranyl diphosphate	['58057', 'C00341', 'GERANYL-PP', '17211']	['58057', 'C00341', 'GERANYL-PP', '17211']
geranyl diphosphate	['58057', '|GERANYL-PP|', '17211', 'C00341']	['C00341', '17211', '58057']	['58057', '|GERANYL-PP|', 'C00341', '17211']	MNXM125979	['hmdb:HMDB0032291']	geranyl diphosphate	['58057', 'C00341', 'GERANYL-PP', '17211']	[]
dcmp	['|DCMP|', 'C00239', '57566', '15918']	['57566', 'C00239', '11099', '15918']	['15918', '|DCMP|', 'C00239', '11099', '57566']	MNXM266	['CHEBI:15918', 'CHEBI:57566', 'bigg.metabolite:dcmp', 'biggM:M_dcmp', 'biggM:dcmp', 'chebi:10493', 'chebi:14070', 'chebi:14071', 'chebi:14115', 'chebi:15918', 'chebi:19242', 'chebi:41838', 'chebi:41875', 'chebi:57566', 'hmdb:HMDB0001202', 'hmdb:HMDB01202', 'kegg.compound:C00239', 'keggC:C00239', 'keggC:M_C00239', 'metacyc.compound:DCMP', 'metacycM:DCMP', 'reactome:R-ALL-109378', 'reactome:R-ALL-109758', 'reactomeM:R-ALL-109378', 'reactomeM:R-ALL-109758', 'sabiork.compound:63', 'sabiorkM:63', 'seed.compound:cpd00206', 'seedM:M_cpd00206', 'seedM:cpd00206']	dcmp	['DCMP', '15918', 'C00239', '57566', '11099']	['14071', '10493', '14115', '41875', '19242', 'DCMP', '15918', 'C00239', '14070', '41838', '57566']
lanosterol	['|LANOSTEROL|', '16521', 'C01724']	['LANOSTEROL', 'C01724', '16521']	['|LANOSTEROL|', '16521', 'C01724', 'LANOSTEROL']	MNXM736942	['CHEBI:16521', 'SLM:000000311', 'bigg.metabolite:lanost', 'biggM:M_lanost', 'biggM:lanost', 'chebi:14500', 'chebi:16521', 'chebi:25011', 'chebi:43584', 'chebi:6374', 'hmdb:HMDB0001251', 'hmdb:HMDB0001323', 'hmdb:HMDB0001462', 'hmdb:HMDB01251', 'hmdb:HMDB01323', 'hmdb:HMDB01462', 'kegg.compound:C01724', 'keggC:C01724', 'keggC:M_C01724', 'lipidmaps:LMST01010017', 'lipidmapsM:LMST01010017', 'metacyc.compound:LANOSTEROL', 'metacycM:LANOSTEROL', 'reactome:R-ALL-194634', 'reactomeM:R-ALL-194634', 'seed.compound:cpd01188', 'seedM:M_cpd01188', 'seedM:cpd01188', 'slm:000000311']	lanosterol	['C01724', 'LANOSTEROL', '16521']	['6374', 'C01724', '25011', 'LANOSTEROL', '43584', '16521', '14500']
lanosterol	['|LANOSTEROL|', '16521', 'C01724']	['LANOSTEROL', 'C01724', '16521']	['|LANOSTEROL|', '16521', 'C01724', 'LANOSTEROL']	MNXM736943	['sabiork.compound:5753', 'sabiorkM:5753']	lanosterol	['C01724', 'LANOSTEROL', '16521']	[]
